"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.10989967,0.10550816,0.08734945,0.14557195,0.15450434,0.16582626,0.09086227,0.16900619,0.16768128,0.1004549,0.13526769,0.17536506,0.13393423,0.17857554,0.17917268,0.16772203,0.08694412,0.07150263,0.04252863,0.06097371,0.10784438,0.12124355,0.07590739,0.08293935,0.12363795,0.15499761,0.17990374,0.15198862,0.21727142,0.21478115,0.12113182,0.17859907,0.13690254,0.13174737,0.07672998,0.08672502,0.04063087,0.09617925,0.09336398,0.09637186,0.16310442,0.1416889,0.15081666,0.12304463,0.15674686,0.05237518,0.0767304,0.06069298,0.0897081,0.08454069,0.09022762,0.22315645,0.21899546,0.11970782,0.17008393,0.13370965,0.12989904,0.0394944
0.11069768,0.10566049,0.08929943,0.15176882,0.16031278,0.17094396,0.0996802,0.17503828,0.17448285,0.10101506,0.1332774,0.17634498,0.13450726,0.18005264,0.18122306,0.16714891,0.08820149,0.07362984,0.04069749,0.06056376,0.10733599,0.12365856,0.07884516,0.08687431,0.12576449,0.16015038,0.1849144,0.15742796,0.22446604,0.22025619,0.12625606,0.18023076,0.13803378,0.13158669,0.07677471,0.08855446,0.04053218,0.09880855,0.09577848,0.09886114,0.16771095,0.144289,0.15430943,0.12448919,0.15928286,0.05500424,0.08074834,0.06386376,0.08914438,0.08422898,0.08938435,0.22959379,0.22493557,0.12335205,0.17221785,0.13419022,0.12984057,0.03957592
0.10529576,0.10075968,0.08742202,0.14762706,0.15636521,0.16704259,0.09360092,0.1717143,0.1705444,0.09804045,0.12848609,0.168116,0.12882785,0.17624835,0.17659142,0.16427317,0.08742591,0.06808423,0.03850818,0.05692025,0.10761041,0.11813799,0.07375394,0.08110779,0.12238728,0.15468568,0.18203452,0.15195872,0.21620069,0.21209724,0.11803688,0.17926092,0.138303,0.13299572,0.07388644,0.08354464,0.03945339,0.09766861,0.09484311,0.09748486,0.1625823,0.14244116,0.15206767,0.11654818,0.154268,0.05195879,0.07549848,0.06031079,0.08646259,0.08114203,0.08798417,0.22219321,0.21746658,0.11677542,0.17077181,0.13508623,0.13161068,0.03738536
0.10749041,0.10317928,0.09032127,0.15242271,0.16225329,0.17223875,0.0966531,0.17372319,0.1720014,0.10104365,0.13622729,0.17951931,0.13331329,0.17741611,0.17773785,0.16543251,0.08676038,0.07317475,0.04100712,0.06166928,0.10792382,0.12322712,0.07391967,0.08090518,0.12950627,0.15710132,0.18703659,0.15706991,0.22125968,0.21712127,0.12636838,0.18221648,0.13993007,0.13049227,0.07868854,0.08863815,0.04056644,0.10115064,0.09774088,0.10030612,0.16673526,0.14197382,0.15247449,0.12442812,0.15506977,0.0509816,0.07496279,0.06145779,0.09147204,0.08534456,0.09089172,0.22798312,0.22372277,0.12511388,0.17502255,0.1360115,0.12874923,0.03921341
0.11556183,0.11006294,0.09326994,0.16064253,0.17018012,0.18077034,0.1053176,0.17941873,0.17942394,0.10660609,0.13901595,0.18045603,0.14064908,0.18897341,0.18971418,0.17694252,0.09243854,0.07593786,0.04289862,0.06542411,0.11351921,0.12916949,0.07826588,0.08546623,0.13424403,0.16807022,0.1976782,0.16670393,0.23841338,0.23304728,0.13446546,0.19137773,0.14837646,0.13967647,0.0805269,0.093634,0.04236386,0.10498251,0.10219243,0.10420238,0.17327778,0.14940117,0.16100356,0.12662,0.16544892,0.05281404,0.07965314,0.06488715,0.09366128,0.08792736,0.0952315,0.24299272,0.23808042,0.13222125,0.18228895,0.14467379,0.13701484,0.04106177
0.11171725,0.10697821,0.09026877,0.1447201,0.1545285,0.16467776,0.09947599,0.16852994,0.16751441,0.09637357,0.1333237,0.17525999,0.13845471,0.17392197,0.17411221,0.1621309,0.08817503,0.07549768,0.0399918,0.05794313,0.11052145,0.12626411,0.07936444,0.0856615,0.13053553,0.15832276,0.18394625,0.15674771,0.21626936,0.21210998,0.12752959,0.17913708,0.13817047,0.13000719,0.07919285,0.09166273,0.04128701,0.09698581,0.09391117,0.09669679,0.1623473,0.13881218,0.1485519,0.1229319,0.15193019,0.05525984,0.07958347,0.06143358,0.09112458,0.0841464,0.09081558,0.22192853,0.21819715,0.12642027,0.17110369,0.13522867,0.12840287,0.0398891
0.11337371,0.10819205,0.09239362,0.14597356,0.15471764,0.16587118,0.09529197,0.1698343,0.16891488,0.10060869,0.13440758,0.17411191,0.13677252,0.17694488,0.17821529,0.16493674,0.09196314,0.07231498,0.04293161,0.06372563,0.11182055,0.12690609,0.0800181,0.08524567,0.12890316,0.15598677,0.17899122,0.15487921,0.21786284,0.21534039,0.12831119,0.1785987,0.1372577,0.12966169,0.07764489,0.08917589,0.04163759,0.09740102,0.09446384,0.09746549,0.1639804,0.14032474,0.14940355,0.1231962,0.15587545,0.05463699,0.07992175,0.06187367,0.09282102,0.08422775,0.09127372,0.22530806,0.21955425,0.12781592,0.17088811,0.13416091,0.12835275,0.04003102
0.10501401,0.10057698,0.08575579,0.15519209,0.16435964,0.17530186,0.09277675,0.17838928,0.17735105,0.1073336,0.13721376,0.17835506,0.13287897,0.18033842,0.18124913,0.16730833,0.08480588,0.07492247,0.03950959,0.05773538,0.10506107,0.11646463,0.07501324,0.08261274,0.12257034,0.15107115,0.17694667,0.15444179,0.22330015,0.22024033,0.11935582,0.17793949,0.14190214,0.1342652,0.07403829,0.0850059,0.04031052,0.10034932,0.09753559,0.10016843,0.17035961,0.14926461,0.15805881,0.12547567,0.15915182,0.0541291,0.07621132,0.06262031,0.08539479,0.07972256,0.08607366,0.23001535,0.22679541,0.11830059,0.17333712,0.13830555,0.13366122,0.03937612
0.11225951,0.10730847,0.09515262,0.14834223,0.15683508,0.16752019,0.09803359,0.17381057,0.17357957,0.10079039,0.13602039,0.17711093,0.13737331,0.18314795,0.1836262,0.1717463,0.09148779,0.07273735,0.04266534,0.06404549,0.10814571,0.12583765,0.074574,0.08152745,0.13059033,0.15853128,0.18501856,0.15784377,0.22838654,0.22353299,0.12765164,0.18133615,0.14297597,0.13614798,0.07802022,0.08988204,0.04148726,0.10190203,0.09950738,0.101489,0.16712893,0.14435689,0.15339427,0.12540672,0.15995651,0.05103308,0.07478806,0.05974092,0.09062455,0.08593484,0.09346735,0.23439503,0.22834028,0.12564735,0.17547318,0.13986143,0.13439508,0.04034393
0.1072369,0.10262743,0.08617395,0.15107808,0.15979829,0.17108696,0.09318861,0.16804478,0.16777237,0.0996575,0.12411879,0.16544236,0.12771764,0.18229433,0.18271645,0.17198037,0.08403444,0.07433434,0.03850107,0.05819565,0.10315966,0.11819265,0.0778779,0.08580233,0.12053128,0.14737298,0.17384074,0.1465375,0.21496272,0.21095014,0.12024815,0.17275061,0.13483742,0.13374956,0.07311446,0.0837509,0.04020417,0.09390918,0.09191936,0.0938295,0.16214466,0.13973807,0.14878776,0.11512368,0.16110801,0.05573267,0.07863381,0.05747231,0.08814379,0.08405365,0.08866351,0.22072531,0.21612938,0.11848176,0.16755308,0.13176039,0.13198738,0.038407
0.10681866,0.10187178,0.08793303,0.14571751,0.15454632,0.16463904,0.09374921,0.17549087,0.17534057,0.10324393,0.135554,0.17677968,0.13441401,0.18514581,0.18555294,0.17355942,0.08741632,0.07082116,0.04159447,0.06163373,0.10521233,0.12201487,0.07480604,0.08101861,0.12551691,0.15383808,0.18258854,0.15560207,0.21902823,0.21518116,0.1227385,0.1830372,0.14353377,0.13549284,0.07527679,0.0872131,0.03949464,0.101628,0.09913123,0.1011386,0.16715717,0.14607885,0.15627494,0.12444635,0.16095238,0.05147394,0.07482911,0.05902536,0.08980349,0.08592117,0.09216943,0.22575159,0.22097361,0.12062263,0.17703113,0.14001244,0.1345095,0.03848085
0.11072133,0.10612261,0.09077869,0.14998974,0.157243,0.16658057,0.10295986,0.17256421,0.17138591,0.10290347,0.13504848,0.17711488,0.13788995,0.1843807,0.18521412,0.17190823,0.08783659,0.07438885,0.04101802,0.06276129,0.10557129,0.12416684,0.07794188,0.08391006,0.12722449,0.16078699,0.18871679,0.16098553,0.22977335,0.22430466,0.12711746,0.18144005,0.14176613,0.13691952,0.07772538,0.0903009,0.03962024,0.10174381,0.09937117,0.1010836,0.16407695,0.14187863,0.15215595,0.12522982,0.16464211,0.0530888,0.07808295,0.06091246,0.08947507,0.0843343,0.09030709,0.23600384,0.23069911,0.12509845,0.17335327,0.13861588,0.13510735,0.03967824
0.10886896,0.10427364,0.0891064,0.15232326,0.16114801,0.17164563,0.09801387,0.17054492,0.16913878,0.10145159,0.14157218,0.18489395,0.14168553,0.18176653,0.18275538,0.17081539,0.0881557,0.07424407,0.04044917,0.05892186,0.10562965,0.12274256,0.07467727,0.08315321,0.12948443,0.16474434,0.18853374,0.16242933,0.22161352,0.21886818,0.12670533,0.18573498,0.14786299,0.13484288,0.07762599,0.0900486,0.04094205,0.10656895,0.10370422,0.10558001,0.16368185,0.14258387,0.15133649,0.13220281,0.15929204,0.0518194,0.07457504,0.06149114,0.0907339,0.08551194,0.09213546,0.22789235,0.22327202,0.12581109,0.17815103,0.14455745,0.13338027,0.04032215
0.11774927,0.11232879,0.09530575,0.15764211,0.1661954,0.17513652,0.10385464,0.17384777,0.17212557,0.1001956,0.13742913,0.17950813,0.14058752,0.18453418,0.18449658,0.17187525,0.09355188,0.07326721,0.04218022,0.06344633,0.11264961,0.12999646,0.08040339,0.08818992,0.13447804,0.16100548,0.18472645,0.1606749,0.23288579,0.22894399,0.1332138,0.18332513,0.14333907,0.13494017,0.08094952,0.0934276,0.04164464,0.10017791,0.09794814,0.10008018,0.16579011,0.14448879,0.1530349,0.12593284,0.16079788,0.05398988,0.07979298,0.06045296,0.09635244,0.08973263,0.09625083,0.23797169,0.23352079,0.12996623,0.17767374,0.14063277,0.13340465,0.04018449
0.11057106,0.10546954,0.09106291,0.14774074,0.15661019,0.16714438,0.09628686,0.17328232,0.17247005,0.09939502,0.13106297,0.17174935,0.13309722,0.18260662,0.1831152,0.17123641,0.09009177,0.07100966,0.04068063,0.06107123,0.10779587,0.12603405,0.07583053,0.08357585,0.1277895,0.15700884,0.1833761,0.15368562,0.22613193,0.22170064,0.12239141,0.18182384,0.14396815,0.13491381,0.07782558,0.09045825,0.0416509,0.09896671,0.0965699,0.09863448,0.1647575,0.14475205,0.15577408,0.12023412,0.15999751,0.05316901,0.07594872,0.06281243,0.0924579,0.08608569,0.09224609,0.23118739,0.22535562,0.11973962,0.17443268,0.14004788,0.1339274,0.04033032
0.10618184,0.10160662,0.0878707,0.14914511,0.15749238,0.16741031,0.09492109,0.17055623,0.17016945,0.10208266,0.13543225,0.17526949,0.13102281,0.1762065,0.17784538,0.16175655,0.08459654,0.07545672,0.03875599,0.05803788,0.10251382,0.11756615,0.07341675,0.08056186,0.12320609,0.15276918,0.17550085,0.15412322,0.22190303,0.21679492,0.12256952,0.17292219,0.13763595,0.13074578,0.07471533,0.08497185,0.0395149,0.09770058,0.09518405,0.09739255,0.16331126,0.14098304,0.15133893,0.1249805,0.15508206,0.05228654,0.07452844,0.06079418,0.08776051,0.08332583,0.0887203,0.22727419,0.219054,0.12122688,0.16770976,0.13489958,0.12921154,0.03932849
0.1127545,0.10785148,0.09415098,0.15901647,0.16741383,0.17775509,0.09682523,0.18175179,0.18044413,0.0990098,0.13780577,0.17839207,0.13763303,0.19219331,0.19142907,0.18034823,0.09236084,0.07043594,0.04541448,0.06618309,0.10974791,0.12652306,0.07938049,0.08629936,0.13125761,0.15929786,0.18524467,0.15853493,0.23215894,0.22847876,0.12790078,0.18498943,0.14674092,0.14031365,0.07862909,0.09054824,0.04105921,0.10377045,0.10075309,0.1027027,0.17296442,0.15112696,0.16072964,0.12420307,0.16817982,0.05481613,0.08018438,0.06283019,0.09309981,0.0871373,0.09277825,0.23758968,0.23130859,0.12535982,0.17763102,0.14321306,0.13919294,0.04042398
