"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.03788023,0.03322003,0.02713445,0.03204873,0.03067931,0.02754516,0.02533422,0.02812147,0.0436733,0.06072782,0.03978244,0.02405742,0.04518069,0.02474389,0.02191957,0.04098048,0.0471993,0.0432579,0.03718501,0.04682944,0.03784812,0.03037105,0.03137775,0.03785886,0.03568333,0.02875321,0.04652179,0.0400056
0.03882144,0.03703512,0.02560796,0.03093579,0.03435673,0.02961763,0.02551954,0.02951713,0.04692513,0.06666391,0.04274137,0.02606867,0.0488579,0.02743061,0.02444125,0.04162608,0.04948818,0.04309795,0.03721799,0.04898253,0.04127763,0.03125557,0.031254,0.04247529,0.03851092,0.03096394,0.04873023,0.04147805
0.03655064,0.03333005,0.02610323,0.03069491,0.03174073,0.02962147,0.02742236,0.02973967,0.04387533,0.06140053,0.0406724,0.02643705,0.04773731,0.02739914,0.02459201,0.03971483,0.04685024,0.04340524,0.03695664,0.04816869,0.03745403,0.03350914,0.03366801,0.0371743,0.03541,0.02837441,0.04464265,0.03818046
0.03696438,0.0312218,0.02792196,0.03268674,0.02971206,0.02658948,0.0241271,0.02633893,0.04161513,0.05721092,0.03799683,0.02405408,0.04339308,0.02418965,0.02130011,0.03832047,0.04493775,0.04048995,0.03366874,0.04448479,0.03648963,0.02921828,0.02997411,0.03894336,0.0350383,0.02745811,0.04313547,0.03677307
0.03822115,0.03368172,0.02788851,0.03293193,0.03136969,0.02902761,0.02508717,0.02901175,0.04157457,0.062288,0.04073367,0.02644901,0.04536139,0.02818765,0.02477257,0.04324385,0.05094343,0.04681443,0.03594601,0.04779448,0.04092219,0.03149871,0.03233427,0.03906079,0.03506086,0.02838728,0.04646776,0.03860838
0.03739041,0.03342019,0.02968364,0.03440142,0.03163293,0.02717102,0.02483016,0.02742953,0.04460837,0.06110293,0.041368,0.02462671,0.04385191,0.02445922,0.02153146,0.04118437,0.04952936,0.04539708,0.03670845,0.05067911,0.0411829,0.03106744,0.03179624,0.03624828,0.03446908,0.02910187,0.04668613,0.03945513
0.03867274,0.03536069,0.02932835,0.035709,0.03337268,0.03119318,0.02633471,0.03071183,0.04443508,0.06511366,0.04082594,0.02751703,0.04663353,0.02848328,0.02551998,0.04289864,0.04942477,0.04678148,0.03612529,0.04715294,0.03967244,0.03217065,0.03321729,0.04026663,0.0377089,0.03002895,0.04443886,0.04074278
0.0388133,0.03482215,0.02991392,0.03561443,0.03333562,0.03175278,0.02649573,0.03134818,0.04665018,0.06210761,0.04231599,0.02692751,0.04849429,0.02701093,0.02400831,0.0425395,0.04914055,0.04493201,0.03871576,0.04563468,0.03849781,0.0305446,0.03135499,0.04178912,0.03781022,0.03045055,0.04670623,0.0435323
0.04122423,0.03525709,0.0310884,0.03562405,0.03198711,0.02958642,0.0268538,0.02951805,0.04686628,0.06374373,0.04354297,0.02879245,0.04550132,0.02751327,0.02451555,0.04347838,0.05031121,0.0463411,0.03973883,0.05011469,0.04107434,0.03287015,0.03399964,0.04252521,0.03926034,0.03074275,0.04472434,0.04403128
0.03686342,0.03211984,0.03024373,0.03430196,0.03058071,0.02922375,0.02576802,0.02926997,0.04296107,0.05878991,0.03947883,0.02653511,0.04488209,0.02738534,0.02449668,0.03952966,0.04688078,0.04206464,0.03626852,0.04756961,0.03747026,0.0334993,0.03340465,0.03840983,0.03521621,0.02747265,0.04562562,0.03854021
0.03761439,0.03347104,0.0317147,0.03833496,0.03039402,0.02976575,0.02613046,0.02971128,0.04354993,0.06056656,0.04114545,0.02436461,0.0457375,0.02747766,0.02515713,0.04119424,0.04745799,0.04525794,0.03692218,0.04838827,0.04057013,0.03262554,0.03411303,0.03752789,0.03577397,0.02894021,0.04513444,0.03961936
0.03866102,0.03206603,0.02913779,0.03347335,0.02861852,0.02824927,0.0241885,0.02852597,0.04155673,0.05958191,0.03874811,0.02370436,0.04513849,0.02525945,0.02208873,0.04339799,0.04975712,0.04574911,0.03661288,0.05112221,0.04226851,0.03197168,0.03254942,0.03594536,0.03545934,0.02839286,0.04512498,0.03760613
