"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.1971264,0.19072261,0.12800797,0.29713246,0.29965512,0.31243984,0.32276269,0.2782249,0.27458106,0.23694716,0.29169444,0.31345166,0.31800256,0.25774635,0.25823114,0.25948809,0.16653436,0.2594075,0.11834483,0.16108085,0.22631839,0.20912597,0.17420988,0.193818,0.20399505,0.32302981,0.22862654,0.31084386,0.36846522,0.3716461,0.31349457,0.27164599,0.21259947,0.22656484,0.18276655,0.17720565,0.13521736,0.30278846,0.30709174,0.30366707,0.27787925,0.25123867,0.26711343,0.28724384,0.24348242,0.15170757,0.18145852,0.14535637,0.16932472,0.14819227,0.15954268,0.37198472,0.3624956,0.22478517,0.26764134,0.20356533,0.22927965,0.12861524
0.20662178,0.19855297,0.13629004,0.31651435,0.31360651,0.32891511,0.32967559,0.2907815,0.28683157,0.24276969,0.29173522,0.31941784,0.3392308,0.27550527,0.27766012,0.27803916,0.17856317,0.28228646,0.12250739,0.17160675,0.2387796,0.21851009,0.18583139,0.2053222,0.20534498,0.34325277,0.24288159,0.33192788,0.4026119,0.40436236,0.33003476,0.28286168,0.22894742,0.24087378,0.18393208,0.17896563,0.13575477,0.31823497,0.32183619,0.32157719,0.2916094,0.26432311,0.28433116,0.28476695,0.26422696,0.1620296,0.19244724,0.15373399,0.17436849,0.1558033,0.16983574,0.39866401,0.39368844,0.23811386,0.27725019,0.2201717,0.23983156,0.12999496
0.19408979,0.18721069,0.12985703,0.29447021,0.29799192,0.30961933,0.30112034,0.28136115,0.27873585,0.24078419,0.28873023,0.31520669,0.32635351,0.27312311,0.27182407,0.27567894,0.16926896,0.25918768,0.1148655,0.15781826,0.21962074,0.20498872,0.17552006,0.19143886,0.19352685,0.32722277,0.22340825,0.31603208,0.38306859,0.38416457,0.31163015,0.26878407,0.21519143,0.23184052,0.17002796,0.16833024,0.12420721,0.29714823,0.29801568,0.29882807,0.28151118,0.25679808,0.27171219,0.28475493,0.25735143,0.14873353,0.18027164,0.13914906,0.15681934,0.13910965,0.1516972,0.38501141,0.37449111,0.2240366,0.26387015,0.20703566,0.23168866,0.12233779
0.19705803,0.19105236,0.13185433,0.29679966,0.2965453,0.31071888,0.31395369,0.27640633,0.27421238,0.23771953,0.28279624,0.30623792,0.32902017,0.26091867,0.26057283,0.26000868,0.17349364,0.27318512,0.11753541,0.16154355,0.23287568,0.20791704,0.17577195,0.19375998,0.19691385,0.33106304,0.22705469,0.32432289,0.37759274,0.37787509,0.31728308,0.27441816,0.21539544,0.23352507,0.18122113,0.17639106,0.13128092,0.29877334,0.29999148,0.30258835,0.27770661,0.25370041,0.27043192,0.27771991,0.24970204,0.15223511,0.17991539,0.14608102,0.16448147,0.15430061,0.16580934,0.37954595,0.36760987,0.2243599,0.2697499,0.20651828,0.23502545,0.1267926
0.20028,0.19551595,0.13495572,0.3025991,0.30277668,0.31476607,0.31430124,0.28296575,0.27981903,0.23968471,0.28440885,0.30849209,0.32778199,0.27065138,0.27002188,0.26924276,0.17374807,0.26967959,0.11822715,0.16259182,0.23396385,0.21285881,0.18259936,0.19846725,0.19369323,0.33046906,0.23237848,0.32568587,0.37127966,0.37217797,0.31586068,0.27887614,0.22604606,0.24573125,0.18359072,0.18247426,0.1324281,0.30519134,0.30488037,0.30732879,0.27776385,0.2570973,0.27344256,0.27958724,0.25834092,0.1552199,0.18741111,0.14751182,0.1706167,0.15726015,0.16922899,0.37191396,0.3599524,0.2249113,0.27758233,0.21806435,0.24535637,0.13465283
0.19800969,0.19199606,0.13543906,0.31292187,0.31216623,0.32789636,0.31637287,0.28324652,0.27985469,0.23381776,0.28654868,0.31343917,0.32902566,0.26671903,0.26710505,0.27248845,0.17593992,0.27379945,0.12074385,0.16692745,0.23029291,0.20883021,0.18001924,0.19842168,0.20243221,0.33237044,0.23004142,0.32181695,0.36889039,0.36892361,0.31921458,0.27036552,0.22142698,0.23442084,0.17973135,0.17300167,0.1315546,0.3106508,0.31199833,0.31409929,0.28267272,0.25687194,0.27431453,0.27855869,0.25344871,0.15914484,0.18736336,0.15005437,0.1737414,0.15449671,0.16774114,0.37257047,0.36034903,0.22714617,0.26755249,0.21265945,0.23400355,0.12648329
0.21062967,0.20235093,0.14121823,0.31590324,0.31465937,0.33030792,0.31319566,0.29963829,0.29230623,0.2505687,0.29142358,0.32556421,0.34255221,0.28760967,0.2876652,0.29011142,0.18204814,0.28132118,0.12427051,0.17085822,0.22929846,0.22102694,0.18998231,0.20933392,0.20614687,0.3439035,0.24068092,0.33548975,0.39620379,0.39757642,0.3307934,0.2862555,0.22913707,0.25501857,0.18543901,0.18264718,0.134003,0.31462374,0.31867596,0.31625022,0.29541017,0.27072227,0.28633998,0.28776698,0.2755055,0.16679703,0.19659992,0.15263706,0.17093797,0.15547826,0.16512976,0.39957145,0.38561176,0.2358581,0.28260474,0.22022979,0.2526699,0.13262942
0.20724029,0.19980689,0.13679202,0.31211975,0.31525896,0.32675341,0.32196749,0.29231754,0.28944261,0.24992427,0.28885469,0.32422107,0.34023836,0.28111296,0.28081653,0.28157495,0.17985912,0.27120807,0.12185508,0.16938642,0.23353478,0.21601623,0.18632393,0.20449116,0.20097822,0.33536318,0.23708846,0.33438658,0.37504362,0.37494736,0.32662533,0.28302544,0.22679201,0.24501972,0.18584277,0.18285168,0.13359051,0.3166721,0.32137116,0.31805271,0.28705767,0.26529068,0.28149176,0.28542868,0.26702704,0.16321835,0.19297513,0.15235809,0.17349283,0.16112617,0.17371013,0.37651496,0.36506112,0.23408379,0.28084652,0.21943267,0.24500388,0.13335124
0.20112364,0.19682972,0.14186764,0.2992103,0.2995121,0.31089608,0.31962022,0.28546498,0.28008462,0.23597727,0.2842414,0.31380329,0.33309788,0.27017512,0.26836332,0.2689013,0.17879906,0.280196,0.12200138,0.16808181,0.23184171,0.21929957,0.17914724,0.19692268,0.20084045,0.34804702,0.24509473,0.33630861,0.37573574,0.3742113,0.32094689,0.2792906,0.22648317,0.24403049,0.18027654,0.17763615,0.12895804,0.31482579,0.32146275,0.31614715,0.27802506,0.25859739,0.27354143,0.27875741,0.26163135,0.15482976,0.1848581,0.14601537,0.17190623,0.15280247,0.16320157,0.37638922,0.36721366,0.23159398,0.27630137,0.21840461,0.24431031,0.12633186
0.19778889,0.19150002,0.13579461,0.30546131,0.30944765,0.32380284,0.30575865,0.27994681,0.2737731,0.24296083,0.28626334,0.30552687,0.33052457,0.26718588,0.26763654,0.27089203,0.17434278,0.27161353,0.12010089,0.15949811,0.2270864,0.20699206,0.17831992,0.19823223,0.19627506,0.33884078,0.23649473,0.33151614,0.37484566,0.37558056,0.3174369,0.27029177,0.21831055,0.22794872,0.17635632,0.17166388,0.13049056,0.3093513,0.31101837,0.31197902,0.27753193,0.25583912,0.27129948,0.28243334,0.25531254,0.15500416,0.18334519,0.14759881,0.16729803,0.15771612,0.16914287,0.37732669,0.36725887,0.22497948,0.26670026,0.21027997,0.22983149,0.12661816
0.21130755,0.20504094,0.1366199,0.32740262,0.32352328,0.33524254,0.31752374,0.30458111,0.29277068,0.24759239,0.30139124,0.33412948,0.33972031,0.27382917,0.27477651,0.27444752,0.17752688,0.28187542,0.11802089,0.16552559,0.23657577,0.2161789,0.18799592,0.20874744,0.21315874,0.34036035,0.23442382,0.3321791,0.3813446,0.3809848,0.32851438,0.2754225,0.2220769,0.2376076,0.18451682,0.18052435,0.13195406,0.31325785,0.32026684,0.316603,0.29719096,0.2746706,0.29276469,0.29640567,0.26317777,0.16485913,0.19246613,0.15302359,0.17144971,0.16000653,0.17079962,0.37976948,0.3702635,0.23094146,0.27594423,0.21394287,0.2381608,0.12883289
0.20913387,0.20113349,0.14022151,0.31597131,0.3180876,0.32775848,0.32605551,0.28842608,0.28426335,0.24710979,0.27903656,0.31036306,0.34209752,0.27305213,0.27242149,0.27201463,0.18312912,0.27233618,0.12816086,0.17277549,0.2408664,0.22197943,0.18998367,0.20955599,0.20811597,0.33857785,0.23457174,0.32886852,0.36819363,0.3677612,0.32297138,0.28486989,0.22686611,0.24293572,0.18502598,0.18480546,0.13697851,0.30470587,0.3085642,0.30910305,0.28345084,0.26186247,0.27985641,0.27403785,0.26029936,0.1629222,0.19555254,0.15278921,0.17322856,0.15628016,0.16899705,0.36999738,0.35650776,0.23231125,0.28312945,0.2186702,0.24389109,0.13525945
0.19111392,0.18487889,0.1324437,0.29662207,0.29774335,0.30794031,0.31498269,0.27909736,0.27215482,0.23761779,0.28932195,0.31431164,0.32233806,0.26645668,0.26531478,0.26601198,0.16945272,0.27733098,0.11258228,0.15611564,0.22087932,0.20718443,0.17356284,0.19201214,0.19192761,0.33562333,0.22932403,0.32561439,0.38163394,0.38276743,0.31447647,0.26391976,0.21474707,0.23591101,0.18025481,0.17333753,0.12882263,0.30062109,0.30509085,0.30047187,0.27754673,0.25442358,0.27059787,0.28625522,0.25216888,0.15205802,0.1805516,0.14569967,0.16449758,0.15359638,0.16462349,0.38252236,0.37257999,0.22541982,0.26237651,0.20842977,0.23524361,0.12966594
0.2049635,0.19810208,0.13939171,0.31931446,0.32135422,0.33505339,0.33056918,0.29946942,0.29558776,0.25163379,0.2929041,0.3238782,0.33787394,0.28858087,0.28889368,0.29003253,0.17983553,0.27854335,0.12567116,0.17401518,0.23561207,0.21933793,0.19091723,0.20597819,0.20765899,0.34255274,0.23733999,0.33307954,0.37803317,0.37832623,0.32202489,0.28093032,0.2333127,0.24672106,0.18901104,0.18458013,0.13525229,0.32016531,0.31938263,0.32095502,0.29317698,0.27000363,0.2889738,0.28808017,0.2744599,0.16465283,0.19701432,0.1556458,0.17693493,0.15727894,0.16955406,0.37813571,0.36857797,0.23254157,0.27844049,0.22430902,0.24624037,0.13413878
