"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.15542822,0.13355454,0.07996767,0.08186573,0.11888668,0.22368371,0.21768938,0.21632784,0.20387757,0.1418667,0.17989145,0.12636685,0.20944586,0.20307124,0.18225177,0.20746824,0.19812237,0.23954182,0.18823071,0.19987993,0.20941263,0.18718376,0.19533741,0.17290105,0.1713806,0.18918657,0.19756759,0.17232828
0.14664064,0.12804436,0.08020578,0.08471887,0.11801455,0.21712532,0.21268053,0.21174324,0.19689874,0.13519949,0.17481038,0.12337116,0.2099729,0.18908952,0.17662237,0.19892951,0.19283931,0.2315028,0.1834838,0.19019076,0.20913109,0.17942793,0.18718124,0.16982804,0.17185992,0.18341883,0.18929753,0.16995408
0.14725927,0.12965762,0.07983844,0.08390242,0.11457682,0.2152729,0.20975611,0.20754372,0.18702394,0.13732627,0.17532176,0.12238856,0.19882555,0.18987457,0.17817732,0.19849195,0.19388799,0.23152464,0.18430515,0.19238726,0.19854258,0.18215056,0.18996199,0.16767321,0.16079034,0.1758108,0.18857361,0.16820344
0.14898578,0.13235994,0.0775646,0.0812957,0.11364488,0.21510098,0.20831957,0.2071841,0.19433408,0.13796563,0.17810141,0.12764371,0.20116571,0.19584926,0.18921553,0.21121963,0.20655915,0.24461053,0.18588491,0.19459341,0.19879734,0.17571008,0.18466703,0.17531669,0.16779227,0.18065416,0.19101004,0.17407753
0.14892585,0.13376421,0.07897676,0.08294534,0.11692095,0.21447378,0.21066146,0.20738887,0.20154184,0.14000898,0.17549639,0.12841587,0.20093902,0.19845577,0.18193605,0.21097154,0.20328033,0.24489517,0.18413229,0.19196967,0.20683894,0.18121646,0.19069056,0.17031634,0.1693419,0.18702684,0.19601349,0.17119982
0.15471993,0.13277658,0.08061825,0.08384037,0.11916559,0.21981991,0.21463797,0.21368387,0.20088198,0.13964928,0.17967448,0.12604711,0.20912342,0.19320459,0.18415304,0.20908576,0.20184534,0.24304266,0.19080374,0.19422319,0.20889114,0.18117275,0.18841393,0.17450854,0.17222764,0.1869373,0.19588775,0.17327616
0.15182403,0.12768925,0.07966904,0.08559673,0.11267751,0.2218715,0.21740424,0.21811251,0.18984663,0.13457465,0.17387302,0.1216357,0.20149103,0.20370546,0.18661908,0.20093566,0.19487992,0.23646266,0.18379268,0.19681482,0.20116513,0.18516038,0.19420502,0.17608814,0.16886982,0.17687952,0.19016949,0.16636806
0.15305013,0.12803478,0.07955043,0.08201959,0.11648285,0.22338556,0.21809262,0.21411291,0.19612531,0.13669795,0.1756751,0.12807429,0.19866019,0.19919606,0.1818809,0.21179263,0.20472327,0.24385839,0.18710476,0.19315359,0.20858818,0.18560727,0.19288509,0.16673581,0.16679579,0.18104328,0.19438619,0.1709138
0.15808255,0.13321748,0.08156852,0.0861662,0.11914841,0.23260261,0.22917874,0.22641416,0.20940039,0.1428033,0.18590719,0.13257541,0.21350107,0.20190661,0.18879339,0.21568216,0.20539078,0.24625551,0.19407628,0.20129653,0.21303256,0.19297173,0.19895903,0.18232466,0.17756983,0.19334951,0.20044651,0.17679875
0.14499998,0.1285703,0.07981145,0.08152197,0.11324191,0.21881283,0.21493283,0.21349091,0.19665966,0.13261232,0.17327569,0.12348227,0.20729312,0.19571026,0.19085856,0.20251504,0.19433795,0.23645369,0.18726951,0.19519193,0.20361552,0.17939807,0.18750504,0.17134128,0.164209,0.18153249,0.19382596,0.17367342
0.1517066,0.13352062,0.07889447,0.0821311,0.11803268,0.21905384,0.21366567,0.21446692,0.19577099,0.13814999,0.17804301,0.12034614,0.20515756,0.18975368,0.17327843,0.20428235,0.19333938,0.2356205,0.18886337,0.19425494,0.20845945,0.1769876,0.18605581,0.17247828,0.16985768,0.18336763,0.19348885,0.1711654
0.15339385,0.13054143,0.079023,0.08140747,0.11348739,0.21652104,0.21054966,0.20968063,0.19392445,0.13818984,0.17092229,0.1250832,0.19997562,0.19126567,0.18295595,0.21107888,0.21071894,0.24430332,0.18612313,0.19702589,0.20257634,0.17240869,0.18176758,0.17245066,0.16611084,0.17831605,0.19544846,0.1672615
