"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys46","sys48","sys49","sys50","sys51","sys52","sys53","sys54","sys55","sys56","sys57","sys58","sys59","sys62"
0.55287172,0.52186424,0.31672894,0.30736996,0.3084346,0.32640598,0.45971927,0.5285566,0.51709877,0.43751151,0.19154364,0.31213809,0.39745258,0.54603754,0.55049325,0.52920436,0.37301484,0.24744314,0.28000616,0.3705557,0.54378133,0.50341808,0.53560501,0.5356569,0.29046565,0.41785155,0.52440668,0.44675009,0.62026317,0.62683283,0.53624909,0.55468138,0.54849332,0.62914618,0.44416023,0.42550087,0.38364081,0.41070628,0.41986462,0.39171251,0.51631986,0.51442501,0.55480909,0.21302127,0.54137061,0.47729878,0.54361701,0.41341,0.37532568,0.4178144,0.39295774,0.65153393,0.62164573,0.51235593,0.54746612,0.50157025,0.60481855,0.37151613
0.54741889,0.4979235,0.32304994,0.30680521,0.30940048,0.317367,0.4687682,0.53174861,0.52386112,0.44250958,0.20063342,0.30622361,0.41518709,0.55287858,0.55088159,0.55482017,0.3815541,0.22410847,0.26828347,0.35456427,0.55134186,0.51090787,0.54419908,0.54807172,0.30561718,0.43580316,0.51430932,0.42657864,0.59969921,0.59794063,0.55126984,0.55232174,0.53767419,0.63440157,0.46182329,0.43050275,0.39836484,0.4145164,0.40980676,0.39454357,0.51521826,0.5153722,0.55766484,0.22540917,0.5448375,0.48754097,0.55640158,0.423326,0.38705976,0.41104027,0.39611726,0.63885087,0.60406588,0.53518486,0.55815227,0.48831693,0.59738151,0.36708491
0.54795921,0.49790094,0.31013012,0.31006476,0.30769869,0.30912993,0.45877067,0.54998036,0.5251308,0.45762499,0.19670374,0.30611121,0.3786542,0.55556564,0.54398708,0.54549419,0.34853467,0.24022804,0.25745134,0.34265111,0.52911071,0.48747916,0.54159045,0.53629165,0.2881626,0.43402028,0.52617082,0.4210648,0.60420424,0.60940426,0.52554123,0.54401521,0.52327701,0.62503279,0.43784129,0.41050078,0.39561391,0.41175029,0.39486196,0.39578449,0.52997073,0.51444686,0.56296604,0.22197273,0.55268939,0.47938371,0.56111146,0.41738605,0.37119665,0.41572943,0.3817495,0.63570774,0.61664763,0.50942738,0.5498023,0.48146137,0.59253695,0.37329687
0.55979207,0.51229516,0.30638283,0.3026413,0.31507107,0.32511153,0.47806843,0.54375425,0.51625333,0.4569183,0.18354057,0.30002731,0.40272338,0.57262309,0.55662396,0.54960594,0.36083892,0.25143706,0.25947729,0.35338318,0.54037601,0.49189226,0.54794155,0.56181879,0.29524773,0.42699393,0.52695141,0.44996433,0.62289511,0.60001653,0.54515344,0.54331667,0.51996296,0.62717776,0.43821384,0.41984928,0.38737613,0.40916129,0.40643409,0.3899237,0.52676373,0.51435982,0.54655621,0.21596214,0.53514996,0.49460422,0.58280587,0.42438804,0.36417645,0.41129981,0.39451023,0.63743769,0.61031109,0.52250593,0.5440823,0.47838602,0.60651419,0.37750732
0.54232899,0.51272412,0.31614196,0.31634277,0.32364293,0.33092496,0.46567665,0.54033891,0.51236127,0.46709841,0.19516086,0.30572825,0.40811268,0.5554856,0.55395008,0.55533447,0.3388252,0.24405119,0.25620727,0.3409441,0.5418933,0.47737446,0.55193075,0.53910122,0.30187514,0.42044925,0.51029199,0.4459383,0.60191548,0.60766495,0.53652607,0.53276213,0.51942521,0.6231417,0.43618538,0.41010526,0.38884414,0.41217083,0.40870244,0.37899067,0.52147905,0.50973151,0.56375782,0.2231587,0.5358806,0.51406376,0.56706461,0.43963303,0.36265526,0.40855894,0.39001686,0.64598028,0.6170813,0.51627995,0.54461098,0.48514685,0.59235399,0.36320022
0.56365828,0.52521226,0.32080171,0.33267362,0.33959857,0.33801408,0.48841369,0.5744453,0.55097523,0.48489679,0.2045726,0.33318207,0.41486082,0.55952992,0.55436599,0.54833378,0.39035775,0.25474427,0.27918573,0.37738836,0.5651987,0.5125237,0.5485101,0.56681038,0.31695081,0.43834322,0.54545376,0.44026844,0.63808073,0.64135007,0.56014147,0.58376151,0.55277374,0.67384074,0.45372624,0.4437327,0.42466839,0.44077391,0.421802,0.41749065,0.55022996,0.54930337,0.59582659,0.23222538,0.55864516,0.49377056,0.57827054,0.44973005,0.39988131,0.44118539,0.41794112,0.68065467,0.64482999,0.5492601,0.58106519,0.52483189,0.63973338,0.38643476
0.57055104,0.52515659,0.30865644,0.31732327,0.32148761,0.33616334,0.47262423,0.57388969,0.55080715,0.46995067,0.19884632,0.31460734,0.4109174,0.5784921,0.56853011,0.56868137,0.36647768,0.25336303,0.27115197,0.35699676,0.56315863,0.52006906,0.56503796,0.56474171,0.29899982,0.42248818,0.53416178,0.46012422,0.63477465,0.62854537,0.55535218,0.57168783,0.54220848,0.66751831,0.4631756,0.44117558,0.41864082,0.41520469,0.41004669,0.39304646,0.55395849,0.54759451,0.58320606,0.2363952,0.57498681,0.50399123,0.58211303,0.43735873,0.39163836,0.43148215,0.4088676,0.67363669,0.63637587,0.54143787,0.56983166,0.51123463,0.62454189,0.37486109
0.54423706,0.49400872,0.31667149,0.30355095,0.30673029,0.31005007,0.44771939,0.51555943,0.50807647,0.4545721,0.18480664,0.29430262,0.40204326,0.53784473,0.5381267,0.53935499,0.37125111,0.22965104,0.26016319,0.34352294,0.54007745,0.48271926,0.53824674,0.53154659,0.28172126,0.42221545,0.50163324,0.43132894,0.6082979,0.61527481,0.53620243,0.53177423,0.52088119,0.62191682,0.42191916,0.4125069,0.37224396,0.41507392,0.40299615,0.38980854,0.50593072,0.49834142,0.54595029,0.21784495,0.5354011,0.48604817,0.55965908,0.41843944,0.37795724,0.40741079,0.39482118,0.65605195,0.62567013,0.51660069,0.53648263,0.47931116,0.59539397,0.35245225
0.56680084,0.52128625,0.31854215,0.32649255,0.32817757,0.34097057,0.46985005,0.55478077,0.52023144,0.45995903,0.20035657,0.32247433,0.41206789,0.56257798,0.55807927,0.54543179,0.37879502,0.24584437,0.25833946,0.35012132,0.55783972,0.49982725,0.55494183,0.55386342,0.29847142,0.4135594,0.51486938,0.45386202,0.63655526,0.62842341,0.54796064,0.55164181,0.55097409,0.65445781,0.45907965,0.44391636,0.41108195,0.40530086,0.41708724,0.3841084,0.53606396,0.52738411,0.5597247,0.25690933,0.54690692,0.49280493,0.57541497,0.43700032,0.39323078,0.42240254,0.4013295,0.67646899,0.64374592,0.54060745,0.55926141,0.50991163,0.62510111,0.38382439
0.53819154,0.49674664,0.31948535,0.31770755,0.31912,0.32300113,0.47461951,0.54450248,0.52581025,0.4747213,0.19770918,0.29531277,0.40903596,0.55158332,0.55458844,0.54801005,0.36943328,0.2472304,0.25878956,0.34531681,0.55143265,0.49620624,0.54030697,0.54497558,0.2866883,0.41405011,0.52928604,0.45304937,0.61233159,0.6045946,0.53951693,0.55211156,0.55676682,0.64755858,0.43440642,0.4242695,0.39533659,0.41987844,0.4170419,0.39961403,0.53546646,0.52680106,0.57308172,0.22597865,0.55355644,0.49581707,0.56241448,0.41958914,0.35421368,0.40580066,0.39152694,0.65531603,0.62383101,0.51978763,0.55417895,0.50521159,0.61278979,0.36705498
0.55194378,0.50525939,0.32646765,0.31073559,0.31329191,0.31894207,0.46958547,0.53666711,0.52165996,0.44322492,0.18146984,0.29267448,0.38615317,0.55703917,0.55248192,0.53983567,0.36543707,0.25332184,0.24579527,0.35086248,0.52028065,0.48665613,0.5322697,0.54159548,0.28320666,0.40973221,0.50859463,0.42022937,0.61216765,0.61522601,0.53901801,0.52834734,0.52360133,0.64236693,0.43785356,0.41790352,0.39228172,0.40482559,0.39785623,0.37674543,0.52535174,0.50885328,0.55683171,0.22037603,0.5638953,0.48485765,0.56895999,0.42166706,0.35630547,0.39906119,0.38216623,0.65438674,0.62270668,0.52104848,0.53718667,0.4805931,0.61801275,0.37420869
0.54133023,0.49781774,0.29821162,0.31999911,0.31397812,0.31372672,0.45931438,0.5410836,0.52734232,0.4710456,0.20317426,0.29441335,0.41288899,0.56168504,0.55926299,0.56236259,0.35704388,0.24482827,0.24666087,0.33999326,0.55338602,0.48181878,0.53547115,0.54159535,0.28348532,0.40324556,0.50850738,0.43793036,0.6115734,0.60327283,0.53635611,0.53283597,0.52454017,0.64689885,0.43410867,0.42152329,0.38004994,0.41049144,0.39817044,0.39696404,0.51510189,0.51972941,0.56432502,0.22808127,0.54414793,0.49192229,0.5591842,0.41839574,0.35573137,0.40515452,0.38868627,0.64446003,0.61165043,0.52242422,0.5521785,0.48551512,0.62000092,0.36202546
0.55455159,0.51634655,0.31780855,0.30109699,0.30061227,0.31530402,0.50003139,0.54190045,0.53166223,0.46437674,0.19741811,0.29926986,0.41328358,0.55717561,0.54652407,0.54260893,0.35677385,0.24469042,0.24248771,0.33508642,0.55056782,0.48222925,0.54763551,0.53632731,0.28075948,0.42254459,0.50372614,0.4641119,0.62799028,0.62157025,0.53280246,0.56380959,0.55255693,0.64909187,0.46228998,0.43895791,0.39397691,0.41800023,0.41863756,0.38840911,0.52410569,0.5223454,0.56769557,0.23219284,0.56646985,0.48355341,0.56887401,0.41406765,0.36096806,0.40631073,0.37914484,0.66310296,0.62748304,0.51648997,0.56808075,0.51422654,0.63747267,0.37904563
0.56084182,0.52066574,0.31430808,0.31373346,0.32391296,0.33239442,0.46423989,0.53984764,0.5148219,0.45688507,0.18879357,0.31061056,0.40189212,0.55268829,0.55394766,0.5616177,0.35998719,0.2429604,0.25131122,0.34837236,0.54679468,0.50017159,0.54486104,0.54545713,0.28170833,0.42546379,0.51614046,0.43187916,0.62417682,0.63202828,0.54961608,0.55316064,0.55046863,0.62956458,0.43949438,0.41467341,0.40887405,0.41091945,0.41431855,0.38259711,0.52727443,0.51964187,0.55521644,0.22389607,0.54737738,0.48557495,0.5567616,0.4286437,0.37353932,0.41831564,0.41139385,0.66436086,0.63802185,0.52660457,0.57219822,0.50754511,0.61471999,0.35202889
0.54609092,0.51768772,0.32553148,0.30921019,0.30749043,0.32271449,0.47530064,0.54817207,0.5240162,0.442741,0.2023801,0.3032483,0.42392802,0.5496083,0.55200878,0.54518598,0.38316198,0.24398096,0.26798566,0.36656427,0.5638235,0.48334498,0.53434727,0.53050451,0.29466811,0.43900614,0.51527505,0.47295872,0.61982355,0.62235355,0.53273254,0.55002339,0.54784746,0.63690337,0.42587872,0.42747421,0.39057665,0.42128866,0.42483106,0.40417504,0.52389484,0.51742728,0.56350943,0.23510216,0.53884381,0.47929948,0.55332688,0.41236884,0.37137126,0.4195484,0.40273146,0.65997243,0.62555334,0.51950778,0.55902531,0.50047396,0.61361427,0.3822279
0.54321865,0.49679801,0.29654126,0.32874481,0.32992543,0.33647941,0.48091484,0.55762767,0.53608007,0.4663495,0.19541931,0.31367994,0.38896883,0.56532608,0.56049371,0.56871521,0.36514293,0.2256002,0.25714793,0.34738948,0.54051733,0.48664754,0.54380573,0.55215888,0.29175364,0.40334306,0.51046002,0.44124945,0.62852466,0.62504423,0.53393457,0.555643,0.53579744,0.64597601,0.42959588,0.43493495,0.38560034,0.39000443,0.38498506,0.37647042,0.54261587,0.5288312,0.57988741,0.20894802,0.56751587,0.49695163,0.56464211,0.43386283,0.35553367,0.41209047,0.38033622,0.65600826,0.62127426,0.51157544,0.55444765,0.49769612,0.61183103,0.36719312
0.54888029,0.50668289,0.33277259,0.33122079,0.32722998,0.33760988,0.49383779,0.53460876,0.51073912,0.45007077,0.19397824,0.30458207,0.42520307,0.5444326,0.54405247,0.5259199,0.37987611,0.25997009,0.25604889,0.35039711,0.54675471,0.5185008,0.55196225,0.55572038,0.31002013,0.44416115,0.5301686,0.46864577,0.62340828,0.61103019,0.54588779,0.54224873,0.54317442,0.64703671,0.46933092,0.43935312,0.41236481,0.42790328,0.42532611,0.40397013,0.51911602,0.51945424,0.55907832,0.23910735,0.5319319,0.50492548,0.58010389,0.44664577,0.38541018,0.42322783,0.41229915,0.6535932,0.62337319,0.54116098,0.54271621,0.50595547,0.62021378,0.3751437
0.5383815,0.49518141,0.32962642,0.3319006,0.33026412,0.32604219,0.47358488,0.54625784,0.5412523,0.47041234,0.19666557,0.32073762,0.41777404,0.55683208,0.56436404,0.54892844,0.37474934,0.25065851,0.25643566,0.3491424,0.55439428,0.49214861,0.54061891,0.54246039,0.29334969,0.43758655,0.50429629,0.45797137,0.60710969,0.60930413,0.5229595,0.54855137,0.55216532,0.64650052,0.44494015,0.41803291,0.39337483,0.41717268,0.40050624,0.3785852,0.51894518,0.52003989,0.57063124,0.23229932,0.55304985,0.47808797,0.56507273,0.41863167,0.36715327,0.39653592,0.37829988,0.63798674,0.62457568,0.50740287,0.55138967,0.510324,0.62517981,0.3663184
