"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.15607569,0.23594976,0.05022176,0.05731751,0.2292845,0.11989893,0.10214269,0.12679344,0.19533125,0.22146252,0.19407307,0.14170342,0.18097216,0.07768994,0.06934613,0.18557822,0.17636813,0.18897607,0.23593602,0.29615233,0.26388202,0.0952462,0.10212497,0.13283191,0.13495595,0.18027515,0.16201056,0.19019546
0.15407093,0.23588819,0.05019075,0.05781591,0.22440863,0.12048632,0.10262602,0.12782293,0.19359988,0.2161945,0.19078863,0.13867683,0.17756541,0.07971861,0.07101053,0.18472505,0.1768246,0.18929247,0.2312908,0.29394874,0.26301873,0.0983051,0.10312518,0.13194823,0.13626326,0.17776301,0.16233888,0.18827617
0.14992892,0.23087776,0.05008052,0.05759824,0.22182253,0.11958059,0.1010353,0.12750623,0.18631599,0.21337551,0.18664634,0.13482416,0.17081411,0.07665869,0.06881291,0.17915611,0.17260768,0.18418566,0.23461477,0.29511256,0.26324331,0.09544239,0.10126667,0.12989887,0.13422398,0.17433685,0.15897707,0.18139635
0.15423627,0.23302569,0.05111227,0.05677194,0.21877022,0.12081467,0.10194565,0.12863631,0.19732356,0.21332412,0.19254384,0.13916614,0.18126136,0.07797499,0.06975634,0.18766193,0.18123038,0.19360933,0.23890152,0.29992594,0.26665661,0.09439827,0.10086745,0.12849598,0.13122016,0.1829367,0.16563069,0.19219676
0.15286472,0.23146755,0.05013277,0.05724368,0.22090234,0.11805941,0.1009239,0.12623781,0.19245511,0.21143363,0.18856388,0.13741728,0.17776781,0.08073131,0.07164545,0.18505309,0.17990376,0.1901389,0.23643982,0.29661118,0.26302934,0.09761969,0.10379687,0.12799661,0.13327717,0.17905824,0.1619534,0.18697029
0.15151858,0.23029946,0.05105798,0.05729444,0.21817414,0.11766505,0.09967121,0.12512901,0.1904863,0.20946362,0.190036,0.13731863,0.17560797,0.07623088,0.06784456,0.1821761,0.17608344,0.1869647,0.23740012,0.29415959,0.26388796,0.09466904,0.10050734,0.12830492,0.13091537,0.17758054,0.16394032,0.18498472
0.15485731,0.23244154,0.05161981,0.05910461,0.22415897,0.11883631,0.10273722,0.12661022,0.19302876,0.21095076,0.19154962,0.14087791,0.1782658,0.07876883,0.07035246,0.18734761,0.17905801,0.19138962,0.24024506,0.29791678,0.2664744,0.09290648,0.09916148,0.12949171,0.13204869,0.17782318,0.16487337,0.18865445
0.15435712,0.23850241,0.05037423,0.05843731,0.22647183,0.1202286,0.10231524,0.127784,0.19395345,0.21904747,0.19435327,0.14275177,0.17789394,0.07869869,0.06972021,0.1835213,0.1763082,0.18852192,0.23782659,0.30140325,0.26828653,0.09770605,0.10444817,0.13205305,0.13461835,0.1805039,0.16171618,0.18836072
0.15124214,0.23329821,0.05168362,0.0590107,0.22404438,0.11726062,0.09932644,0.12579113,0.19491955,0.21345072,0.19072442,0.13973497,0.18086598,0.07616967,0.06750941,0.18281591,0.17802984,0.18899985,0.23787963,0.29705573,0.26752589,0.09599842,0.10332059,0.12901431,0.13276975,0.18136258,0.16398194,0.18860454
0.15182401,0.2329384,0.04921524,0.05689634,0.21635585,0.11814633,0.10083174,0.12529389,0.18840747,0.21041152,0.18875797,0.13922294,0.17241791,0.07785089,0.07041485,0.17911167,0.17313149,0.18438966,0.23473081,0.29138455,0.25811501,0.09671074,0.10296405,0.12740793,0.13195084,0.17592658,0.16124891,0.18335251
0.14833973,0.23065299,0.04934117,0.05790846,0.21333006,0.11997131,0.10154324,0.12691741,0.19091967,0.21211918,0.19147568,0.1393498,0.17402799,0.07527514,0.06822013,0.18351166,0.17333066,0.18558793,0.23463302,0.2926046,0.25957811,0.0937801,0.10111617,0.12682764,0.13084124,0.17719194,0.15824867,0.1861049
0.15153852,0.23178864,0.05063197,0.05896288,0.21950134,0.1183936,0.10036044,0.12699969,0.18996102,0.2122184,0.18925224,0.13714177,0.1719797,0.07979447,0.07141258,0.18413285,0.17621046,0.18779135,0.23352014,0.29094578,0.26197543,0.09440251,0.10224366,0.12797282,0.13087384,0.1755538,0.15842266,0.18444721
0.15509553,0.23348193,0.04823961,0.05339633,0.21843719,0.12109419,0.10146453,0.12994651,0.19484519,0.21422235,0.19197316,0.13911552,0.17902485,0.07810096,0.06931222,0.18590566,0.18055315,0.19205895,0.24066654,0.2948147,0.26662816,0.09669705,0.10277387,0.12938212,0.13276003,0.18055274,0.16263555,0.18862411
0.1552419,0.23107427,0.04894561,0.05519916,0.21951672,0.11956303,0.10391175,0.12717084,0.18924082,0.2117349,0.18662454,0.13640361,0.17202002,0.07889979,0.07019851,0.18368077,0.17788503,0.18848632,0.2326599,0.29879307,0.2617466,0.09723162,0.10496336,0.12702699,0.13208244,0.17837622,0.16436092,0.18489926
0.15222951,0.23276543,0.05035784,0.05599617,0.21796225,0.12116917,0.1031101,0.12845221,0.19001992,0.21328131,0.19123272,0.14007284,0.17364886,0.07792476,0.06928044,0.18422453,0.17613752,0.18873201,0.2375648,0.29583942,0.26527096,0.09416543,0.10190999,0.12612853,0.12997248,0.17492279,0.16033323,0.18536113
0.15509799,0.23375392,0.04919353,0.05613804,0.22121251,0.12288648,0.10596966,0.13259733,0.19423874,0.21596591,0.1937359,0.14020901,0.17937975,0.0790384,0.07042958,0.18651628,0.17883687,0.19287668,0.24266218,0.30272078,0.27475378,0.10135867,0.10705454,0.12837226,0.13213457,0.18364556,0.166705,0.1895166
0.15350062,0.23122685,0.05048076,0.05838012,0.2169645,0.11835725,0.1021849,0.12694,0.19778402,0.21215788,0.18922279,0.13796535,0.18287302,0.07730229,0.06913293,0.18693744,0.1802063,0.19283567,0.23712339,0.29678841,0.26446308,0.09248739,0.10024733,0.13040507,0.13308265,0.18246863,0.16483969,0.19399524
0.15572248,0.24358958,0.04766838,0.05353721,0.22558237,0.12590764,0.10466845,0.13576617,0.19712936,0.2188652,0.19501129,0.14077486,0.18289267,0.07617862,0.06799536,0.18880509,0.18034656,0.19505741,0.24352699,0.30083596,0.26824744,0.09321227,0.10010354,0.13519949,0.13993793,0.18175584,0.16918005,0.19143795
0.15208519,0.23831321,0.05026169,0.05764042,0.22031978,0.12269384,0.10533489,0.12958712,0.19038445,0.21658636,0.18937215,0.13795214,0.1734571,0.07785016,0.07006394,0.18315019,0.17767345,0.18762719,0.23599759,0.29722918,0.26285282,0.09116366,0.09877929,0.13339024,0.13575923,0.17720241,0.1629849,0.18492433
0.15160466,0.23224469,0.05036371,0.05700576,0.22355587,0.11738486,0.09891989,0.12534399,0.19203374,0.21033507,0.18475548,0.13641281,0.1748156,0.07726868,0.06946572,0.17870345,0.17362214,0.18412347,0.23796229,0.29976274,0.26457946,0.09844069,0.10436788,0.12877374,0.13326972,0.17391113,0.15725237,0.18495607
0.14970349,0.23821329,0.04787893,0.0568654,0.22488548,0.11889698,0.10239974,0.12714141,0.19126514,0.21997362,0.19244395,0.13900277,0.17491659,0.07641023,0.06841943,0.18334514,0.1749684,0.18711418,0.23823447,0.29714114,0.26194486,0.09526407,0.10173356,0.13307402,0.13557821,0.17822766,0.16173639,0.18750773
0.1515025,0.23791229,0.05020108,0.0567325,0.22363535,0.11944181,0.10108106,0.12676974,0.19336519,0.21697933,0.18850528,0.14030447,0.17565246,0.07774801,0.06901886,0.18049875,0.17405549,0.18475274,0.23677924,0.30114135,0.26462229,0.09606979,0.10317201,0.13212779,0.13654824,0.18348773,0.16159188,0.18843861
0.15336169,0.23994255,0.05004532,0.05390191,0.22249958,0.12189465,0.10346666,0.12984954,0.19337828,0.21837316,0.19378114,0.14192643,0.17716839,0.07953843,0.07100786,0.18293897,0.17805563,0.18821858,0.24306836,0.30589476,0.27386045,0.09760948,0.1041199,0.1300957,0.13335978,0.17768844,0.16454632,0.18958941
0.16004251,0.24416489,0.04815924,0.0536391,0.2341934,0.12331858,0.10438485,0.13158098,0.19928317,0.22123867,0.1959637,0.14330811,0.18316905,0.07737173,0.06948171,0.18915503,0.18348631,0.19483449,0.24554466,0.30753391,0.27153537,0.09515956,0.10134286,0.13729498,0.14072082,0.18558004,0.16977924,0.19296508
0.15721755,0.24462946,0.04770279,0.05458436,0.23048153,0.126206,0.10549809,0.13531336,0.20003172,0.22049752,0.19363487,0.13837229,0.18484165,0.08152625,0.07260367,0.18840485,0.18486133,0.19693256,0.24682276,0.30645923,0.27400341,0.0977377,0.10623846,0.13655932,0.13879756,0.18609238,0.17250056,0.19383399
0.15402809,0.24290038,0.04886353,0.0544658,0.2289643,0.12214874,0.10440541,0.13044126,0.19409776,0.22235384,0.19393138,0.14212402,0.17732732,0.07715232,0.06885521,0.18574718,0.17540612,0.19033986,0.23775457,0.29794628,0.26333629,0.09663127,0.10382575,0.13666277,0.13988091,0.18034498,0.16670291,0.18821159
0.15502078,0.24995208,0.04918379,0.05710033,0.23332898,0.12276654,0.10457592,0.13148755,0.19887871,0.22692713,0.20066664,0.14604561,0.18210917,0.08103919,0.07294277,0.1859966,0.17980632,0.19145569,0.24548487,0.31025233,0.2758707,0.09995054,0.10604286,0.13978428,0.14336929,0.18339789,0.16578514,0.19462373
0.15232472,0.23559366,0.04810307,0.05299821,0.22326391,0.11975293,0.10045646,0.12787619,0.19293237,0.21271005,0.18472265,0.1367841,0.17763536,0.0818069,0.0728732,0.181259,0.17528703,0.18643839,0.23802472,0.30129052,0.26785965,0.09918018,0.10570754,0.1288375,0.13385693,0.17687296,0.16393031,0.18852286
0.15478002,0.23561242,0.05047832,0.05833988,0.2254978,0.11777893,0.10073698,0.12492905,0.1924248,0.2126804,0.18856703,0.13792618,0.1764813,0.07520925,0.06741508,0.18230791,0.17367,0.18631801,0.23330639,0.28496968,0.2588636,0.09062236,0.09937218,0.13605997,0.13865585,0.17710184,0.15970797,0.1866763
0.14669499,0.22898639,0.04742528,0.0531958,0.21133062,0.11528155,0.0986953,0.12322288,0.18429005,0.2067224,0.17765832,0.1300351,0.16727496,0.07882719,0.07046701,0.17406974,0.16745573,0.17953957,0.22701543,0.28445578,0.25321435,0.09233856,0.09944336,0.12682734,0.13201125,0.17177235,0.16090046,0.18034653
0.15440885,0.23019513,0.05170332,0.05791959,0.21904834,0.12078647,0.1040671,0.12704247,0.1924892,0.21266562,0.18862404,0.13878348,0.1765909,0.07762123,0.06945077,0.18537569,0.17606665,0.18910942,0.23464662,0.29383044,0.25871118,0.09437108,0.10166652,0.12760877,0.12976589,0.17902577,0.16256999,0.18684028
0.15186783,0.23941509,0.04773015,0.05344874,0.22651096,0.12273338,0.10201121,0.13109623,0.19379522,0.21841602,0.19080519,0.13721626,0.17745445,0.07939599,0.07112419,0.18308027,0.17557717,0.18851611,0.24273276,0.30292518,0.26896673,0.09852833,0.10461505,0.13275347,0.13642374,0.17852156,0.16442087,0.18946666
0.15490424,0.23432153,0.0499229,0.05668529,0.21888601,0.12027453,0.10052357,0.12805474,0.19879431,0.21143607,0.18429143,0.13597396,0.18204596,0.07686989,0.06861248,0.18421176,0.17714382,0.18852127,0.23735951,0.29382364,0.26541428,0.09437532,0.10073121,0.12924662,0.13239821,0.18213378,0.16460828,0.1915147
0.15301884,0.23117142,0.05000228,0.05441001,0.22241918,0.11655849,0.10124034,0.12398616,0.19375756,0.20734072,0.18413986,0.13506812,0.17652403,0.0733411,0.06552892,0.18423055,0.17574901,0.1882092,0.23521058,0.29568093,0.26023825,0.09498875,0.10148931,0.13021678,0.13618232,0.1794311,0.16482674,0.1863535
0.15250257,0.24174295,0.05177355,0.06034326,0.2278283,0.11807931,0.09931258,0.1258124,0.1934311,0.22113068,0.19271942,0.14118216,0.17757442,0.07696258,0.06922985,0.18118481,0.17737637,0.18692197,0.23481952,0.29626339,0.26363467,0.09388417,0.09901145,0.1350397,0.1366778,0.17721964,0.16204715,0.18914032
0.15292219,0.2309335,0.04996341,0.05537181,0.21597215,0.11920783,0.10190287,0.1257904,0.19419409,0.20982553,0.18673043,0.13617847,0.17918734,0.07718742,0.06886177,0.18610724,0.17961442,0.19169801,0.23606155,0.29882527,0.2640635,0.09536747,0.10004831,0.12765384,0.1319664,0.17941102,0.16364335,0.18873045
0.15050112,0.23048009,0.04881444,0.05201641,0.22187811,0.11777559,0.10079662,0.12622557,0.19165766,0.207362,0.18605088,0.13519206,0.17592232,0.0775533,0.06958535,0.17967663,0.17366685,0.18463129,0.23841872,0.29938252,0.26425175,0.09680939,0.10382069,0.12939188,0.13455616,0.17581971,0.16131164,0.18605249
0.15328448,0.23431868,0.05156113,0.06146942,0.22345495,0.12070323,0.1054722,0.12756625,0.18822898,0.21062576,0.1843905,0.13494762,0.17256661,0.08083127,0.07298013,0.1804784,0.17252603,0.18483691,0.23503759,0.29605696,0.26051454,0.09876048,0.10534584,0.12986265,0.13377806,0.17539013,0.16260118,0.18286319
0.15582126,0.23442791,0.04861989,0.05382814,0.22099305,0.11670239,0.09936589,0.12479214,0.1907043,0.21245078,0.18630635,0.13557924,0.17327163,0.07868704,0.07040488,0.18060282,0.17359846,0.18590571,0.23593306,0.29510062,0.26290581,0.09484165,0.10232532,0.12908766,0.13377643,0.17515888,0.1613973,0.18496825
0.14904532,0.23373292,0.04659764,0.05021042,0.21757686,0.11779343,0.10173293,0.1255047,0.18971015,0.21064637,0.18679211,0.13837884,0.17351095,0.078163,0.0698308,0.18054975,0.17100313,0.18423909,0.23580804,0.29828518,0.26622591,0.09614767,0.10184177,0.1281197,0.1311516,0.17399203,0.16185936,0.18511489
0.1492737,0.2309256,0.05052794,0.05782085,0.21701388,0.11689442,0.09864549,0.12392997,0.1860072,0.21035227,0.18443987,0.13592597,0.16948538,0.08054527,0.07202315,0.17409392,0.1695017,0.17888225,0.22989127,0.29710206,0.26264049,0.09626818,0.10099133,0.12637443,0.13188735,0.17420491,0.16106645,0.18199913
0.1538417,0.23800633,0.05079055,0.05736589,0.22429423,0.12105579,0.10315678,0.12824085,0.19525492,0.2186988,0.19306311,0.141633,0.17987986,0.07697368,0.06906589,0.18802962,0.17812849,0.19210957,0.24023993,0.29707875,0.26455275,0.0974701,0.10503486,0.13140898,0.13488251,0.18167038,0.16287604,0.18861836
0.15478524,0.23253812,0.04940388,0.05485329,0.22086443,0.11961322,0.10133995,0.1273264,0.19305672,0.21280169,0.18972177,0.13765937,0.17683806,0.07466506,0.06632882,0.1842768,0.17750036,0.18863655,0.23632838,0.28875456,0.26102583,0.0918911,0.09884822,0.12861395,0.13230583,0.17735297,0.16331598,0.18637805
0.15473012,0.23413808,0.04911616,0.0533175,0.22453931,0.12178031,0.10526594,0.13105836,0.19594355,0.21390734,0.18782288,0.13796371,0.17968954,0.08037813,0.07211782,0.1852776,0.1792434,0.19022517,0.24188156,0.30030028,0.26670027,0.09809855,0.10505423,0.1299361,0.13402636,0.18036668,0.16760104,0.19059274
0.15505214,0.2371098,0.04924463,0.05476703,0.22294719,0.12262252,0.10524153,0.13124692,0.19399472,0.22076235,0.19117249,0.14026222,0.17868234,0.07755515,0.06978102,0.18666075,0.17910728,0.1915511,0.23926039,0.29759305,0.26481956,0.09907309,0.10511462,0.13343309,0.1375739,0.17964982,0.1628289,0.18819743
0.15525907,0.24031372,0.05033714,0.05852691,0.22452101,0.12089198,0.10120278,0.12908848,0.19282314,0.21876793,0.19014587,0.13756575,0.17848118,0.07824635,0.07048553,0.18410431,0.17683742,0.18919564,0.23695663,0.29566908,0.26600174,0.0958534,0.10304122,0.13521168,0.13823858,0.17572757,0.16246099,0.18751276
0.15827817,0.24143032,0.05020022,0.0581825,0.23242666,0.12573138,0.10802784,0.13512478,0.19833045,0.21581437,0.19325573,0.14069581,0.18255594,0.08070139,0.07219949,0.19410319,0.1858113,0.19871049,0.25075428,0.30893057,0.27418466,0.09971786,0.10753928,0.13479362,0.14008373,0.18604941,0.16988518,0.19190587
0.15223439,0.22788428,0.04903539,0.05592484,0.217779,0.11917771,0.10348455,0.12626917,0.19246002,0.20931379,0.18582122,0.13439686,0.17563752,0.07679529,0.06849523,0.18607108,0.1782526,0.18970265,0.23244547,0.29231138,0.26093559,0.09155171,0.09815071,0.12822315,0.13068995,0.18019933,0.16171106,0.18817701
