"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys27","sys28","sys30"
0.59671298,0.45476106,0.33250297,0.34968056,0.44298029,0.70230431,0.68906716,0.70870868,0.63105111,0.47055823,0.60829108,0.41104273,0.64303693,0.59280362,0.57201841,0.64983546,0.69221664,0.69830655,0.66865614,0.70429975,0.61106166,0.61348068,0.63033684,0.61096148,0.64094146,0.5842954,0.64422034,0.6393371
0.59465815,0.4447353,0.37214182,0.39052189,0.42919363,0.72118714,0.70939072,0.72547528,0.62539958,0.45060223,0.59645111,0.3969888,0.64246133,0.56215923,0.5428317,0.64962599,0.67143847,0.70432243,0.66546818,0.70064214,0.60253311,0.63466965,0.65535433,0.60946736,0.63816459,0.61057065,0.65613612,0.62053893
0.59047882,0.45302841,0.35841959,0.37787371,0.44066143,0.69272476,0.68924349,0.69707658,0.62130889,0.46894004,0.60882232,0.41440245,0.63338121,0.59143633,0.56114399,0.64439585,0.66790034,0.71102712,0.65132251,0.68475883,0.60214346,0.60232253,0.63628739,0.60953969,0.65061485,0.60251484,0.64387905,0.63326132
0.62602777,0.46732445,0.35327548,0.3785891,0.45780437,0.7254777,0.71133199,0.72763483,0.63434971,0.49073112,0.62981913,0.41829012,0.65041563,0.60320905,0.5812533,0.66285763,0.71118219,0.71666773,0.66227449,0.70436748,0.62167433,0.63809857,0.6674816,0.63461376,0.67467198,0.622666,0.66703381,0.64941763
0.58275406,0.43732506,0.3371901,0.35144944,0.44306981,0.6918641,0.69186312,0.70899502,0.60731609,0.47776711,0.5987468,0.40894891,0.6218419,0.57939242,0.56148373,0.63983026,0.6899877,0.70017243,0.63626351,0.69429033,0.59617291,0.6179397,0.64312156,0.61473447,0.64057033,0.58491189,0.64173217,0.61194796
0.57668049,0.44179605,0.35421276,0.37794334,0.42424454,0.70172115,0.68972535,0.6937274,0.61503969,0.45014686,0.59703721,0.40186706,0.61877164,0.56191924,0.5484271,0.63311314,0.67832092,0.71192435,0.66315357,0.6928839,0.60168779,0.60141928,0.61752067,0.59511901,0.62363184,0.59023104,0.63407085,0.62046001
0.60163017,0.45215696,0.34433506,0.37247122,0.44230328,0.71547754,0.71260128,0.72403532,0.65190731,0.46732126,0.61062869,0.40564701,0.65473031,0.60142016,0.56548599,0.65347492,0.69837763,0.72278744,0.66339261,0.71560905,0.61266122,0.61752602,0.6528001,0.61456559,0.64178832,0.59968226,0.65523336,0.6359131
0.58946198,0.44715969,0.35310757,0.37335747,0.44697724,0.69019947,0.68107366,0.68546495,0.62491969,0.45985744,0.60514006,0.41404956,0.62052593,0.57327505,0.56517341,0.63510629,0.68615356,0.71479238,0.66099411,0.6754448,0.58491951,0.60517547,0.62013519,0.61143935,0.63576863,0.61743002,0.64712796,0.62255109
0.60425016,0.46655728,0.35162218,0.37255775,0.45799137,0.73111626,0.70847283,0.72610524,0.62287025,0.4744387,0.60763976,0.42507598,0.63426022,0.60196562,0.57787888,0.65630972,0.70134068,0.71773191,0.67584361,0.71102944,0.61485625,0.61603948,0.62965446,0.59974366,0.63488676,0.61220342,0.65135842,0.62943031
0.6096345,0.45139017,0.35795239,0.37263779,0.43945275,0.72215619,0.70264449,0.72366993,0.62694776,0.46816396,0.61855061,0.42333415,0.63731105,0.59713269,0.57109979,0.65395229,0.70444493,0.71308844,0.66655581,0.7091593,0.60506011,0.62642664,0.64253324,0.61861532,0.65366622,0.60949662,0.6622137,0.63617408
0.59361749,0.45635957,0.35849357,0.38637204,0.45149968,0.70972441,0.70782158,0.70331516,0.62352663,0.45085691,0.5837726,0.40447928,0.65485741,0.5646436,0.55275461,0.60948169,0.68545976,0.70251171,0.6695542,0.69044924,0.61231035,0.59478686,0.64167154,0.59918263,0.63996976,0.58672598,0.6336408,0.62252184
0.57089433,0.45609991,0.34495276,0.36175073,0.4379386,0.71239591,0.69196921,0.71699158,0.62048011,0.44715269,0.59212035,0.39448214,0.63214142,0.57882305,0.56609052,0.62319925,0.66482783,0.68737438,0.67181508,0.68406656,0.60362386,0.61160701,0.62490668,0.58004626,0.61051117,0.59719206,0.64671173,0.61616198
0.5822996,0.44933085,0.34591945,0.3605731,0.42695877,0.70493496,0.69117795,0.71065405,0.63412171,0.45715906,0.60672328,0.40844152,0.65112352,0.57847801,0.54729199,0.6468533,0.6713941,0.70093199,0.66260307,0.694013,0.61249237,0.60413247,0.61796337,0.59773878,0.63131976,0.59238224,0.6415596,0.64717737
0.57574222,0.44399087,0.34653085,0.37672043,0.43509609,0.69328898,0.68583534,0.70190923,0.61976879,0.44649653,0.5837139,0.40077364,0.61931427,0.57452683,0.55180396,0.63352931,0.67515136,0.69443536,0.63448779,0.67921754,0.58104131,0.58818714,0.61555034,0.58971753,0.62278192,0.59194256,0.63465075,0.61558282
0.59572724,0.45452871,0.36263348,0.38580123,0.43900021,0.69906759,0.67929899,0.70574205,0.63020175,0.47572642,0.59607137,0.41892363,0.63013576,0.5879504,0.56003143,0.65980709,0.69828875,0.71381454,0.66727795,0.68450595,0.60426475,0.61101291,0.62722133,0.61236428,0.65979142,0.60095162,0.64066249,0.61554294
0.6065429,0.44341685,0.34850024,0.35739584,0.43454583,0.70269342,0.70032408,0.71540013,0.61693116,0.47266045,0.61090046,0.4024011,0.63794229,0.59719624,0.57567185,0.64272652,0.71894985,0.71507744,0.63811817,0.71097348,0.60295083,0.61541123,0.64482355,0.61995152,0.65935348,0.60223768,0.65719451,0.63052775
0.58769257,0.44674362,0.3735067,0.39244975,0.43620042,0.71566387,0.6969938,0.72007615,0.60019885,0.45666311,0.59342739,0.4061671,0.62512514,0.5792509,0.55395638,0.65494558,0.69138688,0.69554086,0.6691177,0.68515387,0.60449459,0.62286253,0.62819671,0.60362502,0.64126736,0.59214775,0.65533426,0.62379906
0.58357439,0.43860518,0.36034958,0.37693638,0.4402456,0.69182407,0.67711288,0.70244994,0.61670485,0.46774232,0.60033604,0.42764025,0.60555035,0.58225711,0.55365832,0.63906713,0.68285119,0.69811218,0.6526779,0.66284387,0.60333224,0.62274034,0.63621965,0.59506128,0.63648457,0.59797047,0.6368296,0.60849618
0.5931793,0.45325942,0.35598945,0.37495114,0.43538898,0.71830497,0.71228809,0.72262261,0.63899637,0.46540725,0.59325869,0.40609668,0.65552459,0.58705362,0.5675922,0.64263191,0.68735819,0.72228332,0.6663308,0.69914514,0.61781192,0.61213058,0.63728006,0.60586125,0.6444361,0.60824681,0.6559967,0.63933451
0.59480673,0.45205822,0.36820179,0.38404814,0.43634305,0.69278025,0.68922262,0.72445427,0.61420125,0.4541295,0.58219562,0.39821622,0.62781906,0.57259962,0.55459094,0.63736864,0.69398859,0.69723102,0.66469863,0.68958885,0.6107976,0.61429615,0.62885843,0.60533535,0.65181462,0.60132302,0.64474394,0.6099613
0.58347602,0.45212956,0.34962918,0.37536425,0.42440845,0.6977108,0.67964008,0.70257644,0.62087786,0.45711268,0.58002496,0.40910495,0.62008362,0.58244964,0.55047499,0.63445038,0.68552913,0.66438372,0.64871167,0.68887124,0.60409014,0.59086392,0.60986615,0.60125461,0.61907104,0.57326222,0.6383749,0.6076742
