"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.58107059,0.54057783,0.42571027,0.50072539,0.34919273,0.05928204,0.48091813,0.50114083,0.45687633,0.54460572,0.3763294,0.40620382,0.52342967,0.49750047,0.57644937,0.48483718,0.42569148,0.5087738,0.50573026,0.69941561,0.46536142,0.50428356,0.56901834,0.53141178,0.59604686,0.54710103,0.4675385,0.55598181,0.4241803,0.40408744,0.35427125,0.49548214,0.49724209,0.43711595
0.57634342,0.53778284,0.43482434,0.53156003,0.35694306,0.06854711,0.46412574,0.48343893,0.44050907,0.53380472,0.38677817,0.40696905,0.50848975,0.48506815,0.56453858,0.49107035,0.42477814,0.53613438,0.48994467,0.68980115,0.47106844,0.51880247,0.54415777,0.53707619,0.56877222,0.55921237,0.45439641,0.56535189,0.41645684,0.38359009,0.35257477,0.49298348,0.47705436,0.43104975
0.58826191,0.57586066,0.45053241,0.52723068,0.37692996,0.05564964,0.47679743,0.48800891,0.47491548,0.57648683,0.38809134,0.41369627,0.55282326,0.51178854,0.58460449,0.52215844,0.46969609,0.54339307,0.52099941,0.71223899,0.46861471,0.51962769,0.5701889,0.526576,0.59313028,0.56013683,0.46742797,0.56929226,0.44884493,0.41678111,0.38606675,0.49353961,0.49438117,0.43971864
0.582075,0.56006637,0.45557745,0.53606947,0.37686281,0.0589429,0.48903174,0.49276925,0.46924667,0.57455277,0.38522138,0.41704207,0.54763139,0.49203062,0.5740063,0.50972733,0.44087701,0.53376472,0.51157744,0.70528441,0.46822258,0.53159459,0.55714167,0.53474429,0.5932274,0.56011158,0.45845885,0.56431532,0.43740649,0.40823426,0.38437259,0.51629139,0.49569796,0.45506241
0.61476385,0.55543393,0.46214871,0.5350611,0.38300178,0.06018015,0.48354705,0.49931331,0.46203555,0.56362834,0.39666111,0.43582016,0.55773091,0.51533026,0.60108802,0.5306729,0.47094943,0.54356128,0.54203527,0.72336882,0.48351764,0.52078872,0.56130708,0.52866423,0.59289524,0.57728285,0.48774674,0.5909915,0.44304745,0.41966637,0.37430924,0.51360303,0.50734577,0.46882803
0.59424315,0.55103153,0.45216367,0.52082655,0.36454783,0.06468862,0.46424824,0.49538813,0.46531208,0.55284099,0.39274088,0.42627026,0.5482224,0.51148048,0.58567079,0.50850483,0.42492376,0.52152198,0.53256365,0.70808108,0.46835833,0.52242436,0.57281284,0.5308739,0.60542499,0.57402047,0.465889,0.57600917,0.43404878,0.40155326,0.38093509,0.51718044,0.5029723,0.42888257
0.59582851,0.54819132,0.4509506,0.53402123,0.3723828,0.06615519,0.47823103,0.49326612,0.45641471,0.55064028,0.39215009,0.41783689,0.5602015,0.51437885,0.58061582,0.49020069,0.44001781,0.53171526,0.51587498,0.71498422,0.48340885,0.52599109,0.57055714,0.53840567,0.60867027,0.56807004,0.4700693,0.58110089,0.43147894,0.41913999,0.37989077,0.50468376,0.50322648,0.44782632
0.59527337,0.55498807,0.44356168,0.52338611,0.35295234,0.05981369,0.48685849,0.51491637,0.46101501,0.55649552,0.39365403,0.43440746,0.53648278,0.50264474,0.58371881,0.51169251,0.4405729,0.52473776,0.5312973,0.69844072,0.47380771,0.52890335,0.54608218,0.51796306,0.61341784,0.57946797,0.47913752,0.58678268,0.43022166,0.40731833,0.36593475,0.52175263,0.51615098,0.46292484
0.56706652,0.54888499,0.43836721,0.50457851,0.34390341,0.05461781,0.45862536,0.47160867,0.46216984,0.55752692,0.37361079,0.41278762,0.54160219,0.48058723,0.56055866,0.50789137,0.43862036,0.49955502,0.51633786,0.68614452,0.45037029,0.49600008,0.55110721,0.50299691,0.58653892,0.55780162,0.46252884,0.57778018,0.40203105,0.40615651,0.34479918,0.50407751,0.50014939,0.43754182
0.58953137,0.54638857,0.45039351,0.52543661,0.36597869,0.05504829,0.49095512,0.49958916,0.47614681,0.55679763,0.38515735,0.40953423,0.52456699,0.50494536,0.58889965,0.50912268,0.44290949,0.52376367,0.50370858,0.70718211,0.47281265,0.5174477,0.55927707,0.53151501,0.58360671,0.56220664,0.47195138,0.58081913,0.43162084,0.41585964,0.36441358,0.50932149,0.48891967,0.45695246
