"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys33","sys34","sys35","sys36","sys37","sys38","sys39","sys40","sys41","sys42","sys43","sys44","sys45","sys46","sys47","sys48"
0.11985,0.11445,0.1289,0.26475,0.4237,0.48105,0.2906,0.268,0.259,0.25565,0.20265,0.35955,0.3642,0.4346,0.3724,0.35935,0.3751,0.30645,0.4196,0.31145,0.3211,0.34885,0.4329,0.4596,0.3846,0.2253,0.2231,0.26725,0.32405,0.28405,0.24475,0.2463,0.23115,0.37155,0.3063,0.345,0.3642,0.24315,0.2384,0.2638,0.4113,0.47915,0.4394,0.2495,0.2256,0.22465
0.12865,0.1206,0.138,0.26195,0.41625,0.47375,0.29655,0.2697,0.2662,0.25935,0.2102,0.34955,0.3598,0.4281,0.3944,0.372,0.39525,0.29715,0.41895,0.30465,0.31045,0.33085,0.42435,0.4525,0.3842,0.21735,0.21675,0.25835,0.33225,0.28745,0.2491,0.2522,0.23655,0.3875,0.31695,0.3279,0.34875,0.2458,0.2381,0.2685,0.3913,0.47745,0.4508,0.2394,0.217,0.2172
0.1235,0.11675,0.1339,0.2634,0.443,0.4992,0.2953,0.26665,0.2794,0.26685,0.2124,0.3609,0.3706,0.44455,0.3898,0.3766,0.38915,0.3075,0.43105,0.3199,0.33345,0.3523,0.45795,0.4834,0.39625,0.2309,0.23045,0.27335,0.3368,0.28735,0.2577,0.26035,0.2448,0.37805,0.31665,0.3486,0.3659,0.25635,0.25455,0.27165,0.42815,0.5039,0.4642,0.25405,0.23185,0.22665
0.12915,0.12305,0.1381,0.25395,0.4171,0.47815,0.2881,0.25615,0.2726,0.26555,0.21355,0.34155,0.3534,0.4274,0.37315,0.35265,0.37475,0.30235,0.417,0.3057,0.3118,0.33875,0.4319,0.46385,0.382,0.22385,0.2188,0.2659,0.3338,0.27565,0.2542,0.257,0.2412,0.36395,0.30925,0.33225,0.3526,0.2474,0.23975,0.26355,0.4025,0.48785,0.45155,0.24295,0.2254,0.22115
0.12405,0.1172,0.13545,0.2584,0.4357,0.48885,0.2923,0.269,0.26935,0.25595,0.204,0.3542,0.36325,0.438,0.37,0.3527,0.37055,0.31325,0.4224,0.30865,0.3192,0.3476,0.4318,0.4583,0.39105,0.23215,0.22725,0.2703,0.3264,0.27565,0.25685,0.25655,0.24,0.3693,0.3099,0.343,0.3598,0.2439,0.23855,0.2636,0.4043,0.48255,0.45435,0.2535,0.2324,0.2301
0.1225,0.11475,0.13,0.26815,0.41715,0.4723,0.28845,0.2636,0.27275,0.26235,0.2134,0.33395,0.3434,0.4189,0.38195,0.35715,0.38445,0.30285,0.414,0.30255,0.3082,0.3358,0.4225,0.4518,0.37085,0.2236,0.219,0.2654,0.33185,0.2806,0.2563,0.25675,0.2405,0.3764,0.30745,0.3315,0.3511,0.2484,0.24355,0.2664,0.40025,0.4774,0.43515,0.24305,0.2256,0.21995
0.12325,0.1171,0.13365,0.2564,0.41295,0.47215,0.2886,0.2645,0.26865,0.26185,0.2051,0.35,0.3598,0.42965,0.38165,0.3642,0.3812,0.3031,0.41135,0.3081,0.31905,0.32875,0.4203,0.45485,0.3765,0.221,0.22045,0.26775,0.3343,0.281,0.25225,0.2535,0.23755,0.37705,0.3105,0.3252,0.34555,0.2472,0.23805,0.26715,0.4009,0.48055,0.44115,0.246,0.22195,0.22525
0.1297,0.1213,0.1373,0.2549,0.426,0.4836,0.28215,0.2636,0.26345,0.25625,0.2063,0.35745,0.3638,0.43215,0.3817,0.36225,0.38575,0.3004,0.42005,0.3222,0.33065,0.33715,0.4329,0.4589,0.37785,0.22015,0.2196,0.25985,0.32485,0.27925,0.2455,0.2482,0.23395,0.37675,0.3065,0.33235,0.3529,0.2499,0.2453,0.2662,0.40955,0.48325,0.4419,0.2427,0.22235,0.21755
0.1262,0.11815,0.13605,0.2551,0.4029,0.46465,0.2909,0.26905,0.2674,0.25355,0.20035,0.36255,0.36755,0.43625,0.37795,0.3629,0.37855,0.30515,0.42385,0.32095,0.3267,0.3482,0.4309,0.4556,0.3822,0.2275,0.22185,0.26265,0.33705,0.28735,0.24795,0.25025,0.2359,0.36895,0.31145,0.34435,0.364,0.2466,0.2396,0.26385,0.40625,0.4728,0.4452,0.245,0.2253,0.2213
0.1292,0.1219,0.14,0.25945,0.42375,0.475,0.28665,0.26295,0.27045,0.2549,0.2034,0.355,0.3627,0.43365,0.37665,0.35185,0.37815,0.30445,0.4213,0.29935,0.30695,0.33925,0.42875,0.4563,0.36815,0.22295,0.2154,0.26155,0.3295,0.2847,0.2492,0.24895,0.2373,0.3681,0.31175,0.33435,0.35495,0.2448,0.2406,0.2644,0.40545,0.4791,0.4411,0.24355,0.22035,0.2193
0.12145,0.11455,0.13185,0.262,0.41935,0.47735,0.2814,0.25775,0.2709,0.26235,0.2026,0.3527,0.3593,0.4302,0.38545,0.3713,0.38855,0.30805,0.41955,0.30945,0.318,0.3358,0.4293,0.4565,0.381,0.22575,0.22075,0.2689,0.32895,0.28005,0.25225,0.25525,0.2381,0.37415,0.30875,0.33085,0.35205,0.2533,0.24755,0.2706,0.40615,0.48125,0.4463,0.2458,0.22485,0.22445
0.1204,0.1148,0.12995,0.26515,0.4221,0.4816,0.2902,0.27065,0.26375,0.25515,0.20205,0.35085,0.3639,0.42815,0.3708,0.3568,0.3704,0.3048,0.4217,0.31085,0.32325,0.3422,0.4409,0.4688,0.37685,0.2265,0.22505,0.2658,0.31995,0.2811,0.2487,0.25065,0.23815,0.36105,0.3062,0.33975,0.35815,0.24245,0.2324,0.2606,0.41525,0.48925,0.44805,0.24785,0.22545,0.22485
0.1295,0.11965,0.13735,0.2486,0.4147,0.4688,0.2841,0.26015,0.26725,0.2602,0.20715,0.3512,0.3589,0.43105,0.37375,0.3633,0.37675,0.29805,0.41405,0.3128,0.31925,0.3389,0.4288,0.45495,0.3808,0.22395,0.21945,0.2604,0.32455,0.27065,0.25375,0.25595,0.23745,0.3696,0.3075,0.33645,0.3558,0.24735,0.23935,0.2703,0.4062,0.47895,0.44225,0.2439,0.22185,0.2208
0.12125,0.1121,0.132,0.25505,0.4093,0.4666,0.28925,0.26495,0.2672,0.25965,0.19985,0.345,0.35605,0.42535,0.389,0.3618,0.38915,0.3128,0.4166,0.30955,0.31865,0.33565,0.4232,0.4518,0.3743,0.2257,0.22,0.2657,0.33285,0.2793,0.25415,0.2575,0.23795,0.38135,0.3094,0.3301,0.35155,0.2539,0.24705,0.26655,0.39335,0.47435,0.4372,0.24745,0.2241,0.22295
0.12535,0.11895,0.13385,0.26185,0.4119,0.47015,0.29205,0.27085,0.26255,0.25795,0.20765,0.34735,0.35145,0.42245,0.38115,0.36445,0.3828,0.3009,0.41005,0.31065,0.3153,0.33705,0.42,0.44435,0.3734,0.224,0.2195,0.2635,0.331,0.28935,0.24725,0.24895,0.23335,0.37295,0.3083,0.3359,0.35285,0.2467,0.2365,0.26625,0.4004,0.46435,0.43195,0.2457,0.2252,0.22395
0.12665,0.11945,0.1363,0.27655,0.42945,0.4817,0.29375,0.2631,0.27845,0.2668,0.21335,0.35475,0.36405,0.4359,0.39835,0.37975,0.4004,0.30475,0.4196,0.3178,0.32585,0.3466,0.43825,0.4663,0.38385,0.2282,0.22675,0.2682,0.33385,0.2849,0.2583,0.2588,0.2447,0.39435,0.31185,0.34415,0.3616,0.25295,0.25025,0.2668,0.41775,0.4889,0.4448,0.25215,0.22835,0.2259
0.124,0.1192,0.1337,0.2521,0.41115,0.4716,0.27965,0.25675,0.2676,0.2595,0.20425,0.3457,0.3535,0.4292,0.37355,0.3597,0.3749,0.29785,0.4193,0.31835,0.3254,0.33965,0.4239,0.4488,0.3746,0.22315,0.21945,0.2613,0.32805,0.2787,0.24575,0.24955,0.23135,0.3627,0.3004,0.3367,0.35425,0.2457,0.2424,0.26555,0.3971,0.4693,0.4256,0.2453,0.22105,0.22085
0.1168,0.1114,0.1256,0.2512,0.42805,0.4815,0.27415,0.2514,0.25205,0.24375,0.1935,0.35045,0.3583,0.4268,0.3626,0.3438,0.3648,0.2881,0.4112,0.3038,0.3118,0.3306,0.42735,0.45495,0.3731,0.2191,0.2122,0.2539,0.31355,0.27205,0.23085,0.2325,0.2183,0.36025,0.29315,0.32625,0.34645,0.23015,0.2235,0.24995,0.40495,0.4779,0.4398,0.23505,0.21465,0.2124
0.1287,0.11795,0.1355,0.2582,0.42965,0.488,0.2805,0.25575,0.27725,0.2707,0.2199,0.35485,0.3639,0.43875,0.3788,0.3601,0.37705,0.29655,0.4205,0.3141,0.3215,0.347,0.45155,0.4764,0.38525,0.22235,0.218,0.2622,0.32245,0.2768,0.2582,0.26055,0.2434,0.3653,0.3021,0.34375,0.36415,0.2506,0.2416,0.26555,0.424,0.49895,0.4578,0.24015,0.22295,0.2204
0.12355,0.1191,0.13465,0.2513,0.42015,0.4763,0.27935,0.2601,0.27085,0.262,0.20755,0.3492,0.3576,0.43045,0.3779,0.35915,0.3824,0.30855,0.4223,0.2992,0.31135,0.3391,0.4313,0.4606,0.3792,0.22185,0.21925,0.26425,0.3226,0.27865,0.25285,0.2544,0.23925,0.37145,0.30185,0.33365,0.3544,0.2481,0.24195,0.26775,0.4052,0.4853,0.4465,0.2426,0.22015,0.22305
0.1162,0.10765,0.12335,0.2614,0.41575,0.47625,0.2783,0.2578,0.25425,0.2463,0.19725,0.34205,0.34675,0.42225,0.38505,0.37305,0.38455,0.2908,0.40695,0.3077,0.3166,0.34045,0.43005,0.455,0.3717,0.2215,0.2196,0.26175,0.32385,0.27565,0.23735,0.23565,0.2237,0.37595,0.303,0.3392,0.35675,0.2459,0.2421,0.2631,0.4084,0.4761,0.43105,0.2441,0.22575,0.22215
0.1247,0.1184,0.13245,0.25215,0.41425,0.47145,0.28605,0.2595,0.26535,0.2559,0.2081,0.3355,0.34615,0.4192,0.36235,0.3483,0.3661,0.29475,0.4026,0.2936,0.3005,0.32725,0.43485,0.46205,0.36575,0.21415,0.2143,0.25335,0.3246,0.27765,0.24455,0.2487,0.23325,0.3554,0.30555,0.3268,0.3437,0.24425,0.23725,0.2559,0.41145,0.47755,0.4267,0.23805,0.2132,0.2127
0.12625,0.11655,0.1333,0.25665,0.4107,0.46145,0.2955,0.26205,0.2675,0.26125,0.209,0.3529,0.36035,0.43695,0.3669,0.35325,0.3671,0.30775,0.4097,0.3183,0.31835,0.3482,0.4171,0.44875,0.3755,0.23335,0.2321,0.2748,0.32835,0.28085,0.2512,0.2554,0.2392,0.3657,0.31075,0.34455,0.36035,0.2502,0.2448,0.27275,0.40155,0.4688,0.43455,0.25315,0.23485,0.2321
0.1281,0.12435,0.13975,0.27575,0.45455,0.51415,0.30765,0.28715,0.2735,0.2706,0.21585,0.3706,0.3806,0.44765,0.39825,0.38215,0.3988,0.32545,0.447,0.33915,0.3507,0.363,0.45775,0.4814,0.4035,0.23815,0.2321,0.2753,0.35095,0.30345,0.2554,0.2581,0.24535,0.38855,0.32805,0.3587,0.37915,0.26025,0.25245,0.28015,0.42345,0.5037,0.47565,0.25525,0.2329,0.2322
0.1227,0.11395,0.1322,0.24935,0.4132,0.4706,0.28175,0.25745,0.2562,0.25435,0.20175,0.36235,0.3696,0.4339,0.37515,0.35415,0.3742,0.29845,0.4238,0.3098,0.3219,0.3393,0.429,0.45395,0.373,0.2269,0.2197,0.26365,0.3229,0.27605,0.2432,0.24385,0.22965,0.36585,0.3041,0.33495,0.3546,0.24345,0.2376,0.26665,0.40415,0.47185,0.4338,0.24595,0.22565,0.22015
0.1282,0.1192,0.1361,0.2567,0.42565,0.4801,0.2881,0.2619,0.26895,0.25445,0.2092,0.3448,0.3497,0.425,0.36745,0.34915,0.3655,0.29405,0.40935,0.3152,0.31825,0.3386,0.4312,0.46095,0.3792,0.2209,0.218,0.25925,0.3271,0.27555,0.2495,0.2527,0.23765,0.3618,0.30535,0.3369,0.3536,0.24145,0.2379,0.25835,0.41295,0.483,0.44555,0.24235,0.21865,0.21785
0.1273,0.11815,0.1385,0.257,0.4216,0.4777,0.28535,0.2603,0.26425,0.2565,0.2014,0.3513,0.3576,0.4303,0.39245,0.37145,0.3934,0.30035,0.42115,0.3146,0.31915,0.34035,0.42495,0.4543,0.37755,0.2189,0.21975,0.2636,0.32165,0.2766,0.24705,0.2487,0.2351,0.3861,0.3062,0.3399,0.3585,0.24425,0.24305,0.2645,0.3986,0.4777,0.44425,0.2422,0.2202,0.21985
0.12985,0.1222,0.13805,0.27275,0.4325,0.4856,0.29465,0.272,0.2754,0.2628,0.2086,0.3603,0.36895,0.4363,0.39395,0.36995,0.39505,0.31515,0.43465,0.3232,0.3316,0.3467,0.4372,0.4712,0.38775,0.23075,0.2284,0.27455,0.33505,0.29275,0.2537,0.2542,0.24195,0.3903,0.31715,0.3452,0.36525,0.2562,0.2517,0.26995,0.411,0.4939,0.4544,0.2548,0.2347,0.22885
0.13085,0.12595,0.14065,0.2694,0.41495,0.47425,0.2957,0.27105,0.2782,0.26885,0.214,0.3492,0.35675,0.42825,0.38895,0.37415,0.3891,0.3142,0.42275,0.31795,0.32465,0.345,0.42945,0.45715,0.3805,0.22725,0.22485,0.26875,0.3375,0.2933,0.25775,0.26025,0.24555,0.37685,0.3124,0.3414,0.36045,0.257,0.2506,0.27555,0.40755,0.48035,0.4374,0.2504,0.2262,0.22735
0.11845,0.11255,0.12875,0.25205,0.4176,0.46905,0.27235,0.2517,0.26215,0.2511,0.2004,0.34155,0.34865,0.4218,0.37225,0.3581,0.3711,0.28975,0.4089,0.30025,0.308,0.3323,0.4192,0.44875,0.37315,0.2139,0.21135,0.253,0.306,0.2696,0.24095,0.24405,0.2269,0.368,0.2885,0.32915,0.34975,0.2398,0.23225,0.26235,0.39975,0.47385,0.4376,0.23445,0.2128,0.21515
0.12055,0.1127,0.12975,0.26635,0.42095,0.4833,0.2838,0.25945,0.26725,0.26075,0.2105,0.34605,0.3565,0.4291,0.3864,0.37185,0.3872,0.29275,0.421,0.3001,0.3099,0.33425,0.43215,0.4561,0.37195,0.2207,0.21745,0.26335,0.3216,0.2843,0.2459,0.24685,0.23355,0.3801,0.3019,0.3322,0.35175,0.2436,0.2354,0.2622,0.3994,0.4808,0.44645,0.2408,0.2213,0.22095
0.1279,0.1227,0.1385,0.2652,0.42805,0.4832,0.2851,0.2606,0.27695,0.26945,0.21075,0.34425,0.3557,0.4315,0.3874,0.3692,0.38865,0.3116,0.42555,0.3083,0.31705,0.34385,0.4312,0.4608,0.38035,0.22855,0.2259,0.27325,0.3257,0.28285,0.2594,0.26195,0.2424,0.38295,0.30675,0.34005,0.35865,0.2497,0.2431,0.26805,0.40855,0.48665,0.4489,0.24935,0.23035,0.22915
0.1203,0.1142,0.13045,0.2529,0.42175,0.47895,0.2836,0.2571,0.26235,0.2609,0.2051,0.34795,0.35695,0.42765,0.37755,0.3622,0.37755,0.30405,0.41655,0.30445,0.3124,0.33255,0.42775,0.4587,0.3787,0.22615,0.2232,0.26505,0.32705,0.27865,0.2469,0.2481,0.23095,0.3683,0.3033,0.33015,0.3489,0.24935,0.2454,0.2693,0.40985,0.48265,0.4457,0.2446,0.22355,0.22255
0.12855,0.1174,0.13625,0.2729,0.4315,0.4844,0.2949,0.26845,0.27695,0.2651,0.2139,0.36795,0.37215,0.44745,0.3794,0.3662,0.38065,0.30635,0.42455,0.3172,0.32085,0.352,0.44305,0.4672,0.39125,0.22825,0.2258,0.26975,0.3307,0.28595,0.2576,0.25705,0.2442,0.3757,0.31795,0.3494,0.3659,0.261,0.2531,0.275,0.4171,0.48845,0.4537,0.24925,0.23135,0.22635
0.12555,0.1191,0.13255,0.2647,0.43185,0.48675,0.28665,0.26325,0.2692,0.2578,0.2098,0.352,0.35905,0.4301,0.3901,0.36595,0.3884,0.3008,0.41685,0.3228,0.3322,0.3468,0.43775,0.46405,0.3777,0.2233,0.2217,0.26675,0.32535,0.27545,0.25135,0.25255,0.2409,0.38315,0.30055,0.34285,0.36075,0.25275,0.25165,0.26505,0.4131,0.48885,0.43935,0.25125,0.2284,0.22335
0.1264,0.11885,0.1359,0.2585,0.41475,0.46685,0.27975,0.259,0.26,0.2541,0.20155,0.3449,0.35505,0.42575,0.378,0.35635,0.37685,0.29835,0.40855,0.3042,0.30765,0.3262,0.4194,0.4481,0.3709,0.21315,0.21065,0.25385,0.31905,0.2794,0.2472,0.24915,0.23295,0.37375,0.3024,0.3218,0.34215,0.24395,0.2346,0.2604,0.398,0.47625,0.4378,0.23275,0.21385,0.2129
0.1205,0.1112,0.1275,0.23925,0.4234,0.47935,0.28015,0.25585,0.25965,0.248,0.19705,0.3403,0.3458,0.426,0.3777,0.3559,0.37835,0.29165,0.39815,0.30795,0.3175,0.3387,0.43595,0.4609,0.37775,0.20765,0.2058,0.247,0.3228,0.26995,0.238,0.24135,0.2269,0.3695,0.30205,0.33605,0.3573,0.24195,0.23505,0.2595,0.4054,0.48445,0.44465,0.2278,0.20815,0.20655
0.1175,0.11315,0.1287,0.25665,0.42085,0.48105,0.2835,0.26555,0.2632,0.2609,0.2061,0.35585,0.362,0.4345,0.3899,0.373,0.389,0.305,0.41685,0.32585,0.33055,0.34775,0.4363,0.46625,0.38015,0.2304,0.22745,0.2712,0.33275,0.2795,0.2488,0.24875,0.2329,0.38285,0.3075,0.34645,0.36245,0.2474,0.2416,0.26825,0.4198,0.4861,0.4377,0.25295,0.2312,0.23025
0.1232,0.11505,0.1339,0.2726,0.42615,0.48295,0.2972,0.27205,0.27425,0.2601,0.20815,0.36275,0.3681,0.44015,0.38315,0.371,0.3814,0.30975,0.4248,0.32735,0.33605,0.3518,0.43545,0.46215,0.3852,0.2322,0.2288,0.275,0.33075,0.2873,0.25675,0.2559,0.241,0.3733,0.31575,0.35075,0.3683,0.2494,0.2471,0.27055,0.41305,0.48095,0.4452,0.25345,0.23395,0.2265
0.1182,0.11235,0.12665,0.2606,0.4146,0.4656,0.28965,0.2606,0.2642,0.26135,0.20815,0.33215,0.34055,0.41625,0.37255,0.3565,0.37465,0.3032,0.4079,0.30545,0.30965,0.3397,0.4262,0.4554,0.37215,0.22005,0.2212,0.25935,0.32975,0.2774,0.247,0.2526,0.23405,0.367,0.30705,0.3362,0.35545,0.2387,0.2367,0.25605,0.4017,0.4782,0.4376,0.244,0.21925,0.2216
0.1235,0.11255,0.1326,0.2736,0.439,0.4872,0.3025,0.27615,0.2779,0.2658,0.21145,0.36665,0.37445,0.44685,0.3841,0.37015,0.38205,0.3189,0.42925,0.31495,0.32245,0.3563,0.44445,0.4681,0.3904,0.23105,0.2289,0.27325,0.33585,0.2944,0.25975,0.2633,0.24355,0.3733,0.31735,0.35255,0.3702,0.254,0.24965,0.27135,0.42055,0.48805,0.4539,0.25335,0.2308,0.22925
0.13035,0.12205,0.13925,0.25705,0.4242,0.48095,0.2732,0.25455,0.2747,0.2633,0.20685,0.345,0.35615,0.4313,0.38165,0.36355,0.3814,0.2971,0.41805,0.30255,0.3117,0.33885,0.42425,0.45245,0.3722,0.22745,0.2206,0.26755,0.31395,0.2746,0.25775,0.25975,0.2402,0.37505,0.29165,0.33415,0.3528,0.24235,0.2334,0.26565,0.407,0.47775,0.43705,0.24425,0.2262,0.22385
0.12115,0.113,0.1301,0.2469,0.417,0.47195,0.2818,0.25605,0.2529,0.25065,0.1993,0.33455,0.34165,0.41815,0.3752,0.35235,0.376,0.2939,0.4098,0.29885,0.30385,0.3308,0.42185,0.45065,0.36905,0.21085,0.20825,0.2524,0.3212,0.26875,0.24065,0.23785,0.2261,0.3679,0.30095,0.3287,0.3481,0.2405,0.2383,0.25775,0.39915,0.4756,0.4352,0.2349,0.2136,0.21015
0.12295,0.11585,0.13355,0.26185,0.4041,0.46115,0.29335,0.26755,0.2667,0.25685,0.20215,0.35135,0.35955,0.43095,0.3753,0.36965,0.38075,0.3032,0.4162,0.30795,0.31825,0.34095,0.42395,0.44985,0.37685,0.2171,0.2194,0.26325,0.32795,0.2861,0.24885,0.25155,0.23455,0.36465,0.3153,0.339,0.35495,0.25165,0.2428,0.2714,0.39795,0.4708,0.4394,0.2433,0.22125,0.2203
0.12595,0.11795,0.13465,0.26665,0.4356,0.4923,0.286,0.26755,0.26235,0.26155,0.20505,0.3535,0.36145,0.4356,0.38125,0.36075,0.38045,0.31305,0.4295,0.31515,0.32345,0.344,0.4246,0.4571,0.38225,0.2283,0.22455,0.2665,0.3289,0.28375,0.2535,0.25545,0.2361,0.3762,0.30685,0.33915,0.35915,0.2427,0.23645,0.26365,0.4029,0.48245,0.4515,0.24725,0.22385,0.22405
0.12505,0.11845,0.133,0.25955,0.41715,0.4773,0.28125,0.26385,0.25625,0.2513,0.1993,0.33175,0.33895,0.41065,0.37465,0.35895,0.3758,0.29845,0.40745,0.2966,0.3048,0.3326,0.4147,0.4461,0.36355,0.22055,0.21435,0.25785,0.31605,0.28045,0.2448,0.2456,0.232,0.3706,0.2938,0.331,0.35085,0.2322,0.23465,0.2523,0.39195,0.4658,0.42935,0.2403,0.2174,0.21885
0.11765,0.11315,0.12815,0.24335,0.4179,0.47245,0.2815,0.26195,0.2475,0.2443,0.19365,0.34395,0.3503,0.42145,0.36715,0.347,0.36685,0.2959,0.4079,0.3089,0.31345,0.3346,0.4094,0.43855,0.3702,0.215,0.21075,0.25435,0.3189,0.2719,0.23875,0.23735,0.22385,0.36035,0.2986,0.332,0.34835,0.24785,0.2396,0.25905,0.39225,0.4623,0.42545,0.239,0.2144,0.2135
0.11935,0.11145,0.1268,0.26105,0.41875,0.47375,0.29425,0.26465,0.26455,0.26215,0.21395,0.35355,0.35565,0.43515,0.3813,0.36695,0.37945,0.29735,0.4176,0.3175,0.3179,0.33845,0.43335,0.45185,0.3823,0.21875,0.21595,0.25845,0.3324,0.28525,0.25185,0.2549,0.2356,0.3739,0.3138,0.3357,0.35395,0.25355,0.2439,0.27245,0.40485,0.4739,0.4412,0.2396,0.21995,0.21675
0.12225,0.1135,0.12975,0.25395,0.42445,0.48635,0.29265,0.2643,0.2596,0.25995,0.21025,0.35275,0.3643,0.43275,0.39005,0.36635,0.3929,0.30995,0.4217,0.3181,0.32815,0.34195,0.4394,0.46815,0.38725,0.22175,0.2204,0.2656,0.33195,0.28165,0.2505,0.2513,0.2352,0.3868,0.3089,0.33685,0.35745,0.24975,0.2482,0.26795,0.40655,0.4933,0.4543,0.2466,0.22425,0.2264
0.1157,0.11005,0.1256,0.2514,0.4144,0.4739,0.28005,0.25705,0.26245,0.25115,0.20065,0.3468,0.3519,0.424,0.3738,0.3586,0.37745,0.3015,0.41355,0.2947,0.30485,0.33835,0.4302,0.45685,0.37175,0.22475,0.21705,0.2602,0.32565,0.27405,0.2434,0.24525,0.23025,0.37,0.29865,0.3366,0.35475,0.2364,0.2333,0.2539,0.4033,0.481,0.44235,0.24425,0.2205,0.2231
0.12485,0.1207,0.13535,0.25745,0.3999,0.4561,0.28255,0.26245,0.2692,0.25395,0.20305,0.33875,0.34865,0.4172,0.37165,0.3529,0.3694,0.29135,0.4131,0.3088,0.31735,0.33225,0.41935,0.443,0.3733,0.21965,0.21865,0.2607,0.3201,0.27475,0.25045,0.251,0.23585,0.35985,0.3041,0.32755,0.3461,0.24245,0.23505,0.26135,0.39355,0.4657,0.43055,0.2421,0.22105,0.21925
0.12565,0.1175,0.13575,0.2658,0.4101,0.4652,0.29405,0.26585,0.2607,0.2529,0.20035,0.34235,0.34935,0.42225,0.379,0.36325,0.3793,0.2966,0.4159,0.30995,0.32005,0.3415,0.41865,0.4448,0.37015,0.2192,0.2115,0.25945,0.3245,0.28275,0.24435,0.24705,0.23085,0.372,0.3065,0.3387,0.3566,0.2468,0.24035,0.263,0.3924,0.46315,0.42705,0.2405,0.21715,0.2168
0.12525,0.1179,0.1317,0.2558,0.419,0.4734,0.2828,0.26495,0.26365,0.2585,0.2053,0.348,0.3543,0.42715,0.37535,0.35775,0.3756,0.30005,0.4117,0.3126,0.31895,0.3424,0.42645,0.4531,0.3795,0.22485,0.2233,0.26575,0.32385,0.2816,0.24855,0.2509,0.23535,0.37265,0.30745,0.3395,0.3593,0.2516,0.24005,0.266,0.40385,0.4757,0.44045,0.2486,0.2264,0.22525
0.1233,0.1168,0.13315,0.26345,0.42505,0.4819,0.28725,0.2657,0.26445,0.2606,0.2058,0.35565,0.3618,0.43505,0.37805,0.35895,0.3785,0.30315,0.4233,0.3138,0.32245,0.33795,0.43285,0.4542,0.3795,0.2252,0.21905,0.2617,0.3279,0.28455,0.25285,0.253,0.2366,0.3771,0.30875,0.33485,0.3533,0.2465,0.24075,0.26335,0.4078,0.4788,0.44365,0.24195,0.22095,0.22265
0.11965,0.114,0.12755,0.25225,0.40535,0.45945,0.2842,0.26025,0.2539,0.2518,0.20175,0.3398,0.34905,0.4195,0.3641,0.349,0.3648,0.29385,0.3925,0.2972,0.3027,0.33395,0.4126,0.44135,0.36605,0.2212,0.2213,0.26285,0.32,0.27285,0.24285,0.2436,0.2304,0.3563,0.2984,0.3316,0.3468,0.2482,0.23715,0.2662,0.3916,0.466,0.42835,0.24575,0.2204,0.22425
0.12355,0.11765,0.13335,0.25575,0.4141,0.4691,0.2812,0.25935,0.26785,0.2654,0.21315,0.3521,0.362,0.43045,0.38285,0.37175,0.3829,0.30015,0.41695,0.3147,0.3215,0.33705,0.4345,0.4633,0.38475,0.2295,0.22615,0.2713,0.3267,0.2775,0.2513,0.252,0.23745,0.37355,0.3054,0.33415,0.35385,0.2416,0.2396,0.26295,0.4123,0.4856,0.4537,0.24745,0.2307,0.22855
0.1198,0.1149,0.12975,0.25335,0.4106,0.4687,0.28455,0.26625,0.25255,0.24525,0.1935,0.3407,0.3464,0.4126,0.37195,0.356,0.37235,0.29855,0.39895,0.30625,0.31085,0.3309,0.4145,0.44255,0.36945,0.2153,0.2146,0.2557,0.32305,0.281,0.2356,0.2362,0.2207,0.361,0.3034,0.33,0.34895,0.23855,0.2329,0.2569,0.3891,0.4595,0.42745,0.2395,0.21735,0.2159
0.1181,0.11085,0.12675,0.24575,0.42355,0.47875,0.2862,0.2638,0.2557,0.2495,0.202,0.35795,0.3655,0.43905,0.37255,0.35905,0.3719,0.30155,0.42155,0.328,0.3307,0.342,0.42635,0.45445,0.38835,0.22075,0.21525,0.2564,0.3248,0.2759,0.24085,0.24185,0.2259,0.3651,0.3053,0.3369,0.3582,0.2507,0.23925,0.2716,0.40675,0.47765,0.4497,0.2365,0.2185,0.2144
0.1151,0.10945,0.12445,0.2622,0.42105,0.47595,0.28085,0.25575,0.25535,0.25845,0.2076,0.34555,0.3554,0.4279,0.3804,0.36015,0.3789,0.29325,0.40785,0.3014,0.304,0.33,0.42495,0.45995,0.3729,0.2155,0.215,0.25815,0.3187,0.2749,0.2419,0.2458,0.2273,0.37455,0.2967,0.3261,0.34665,0.2507,0.2401,0.2674,0.40145,0.48115,0.4423,0.2377,0.21435,0.21585
0.12495,0.1185,0.1332,0.2699,0.41715,0.4749,0.2865,0.2581,0.2679,0.26505,0.2083,0.3416,0.3492,0.4265,0.3744,0.3588,0.3729,0.29475,0.40585,0.3036,0.3072,0.32915,0.41685,0.44445,0.3676,0.2196,0.21615,0.2626,0.3248,0.2829,0.25075,0.25225,0.23675,0.3691,0.30455,0.3274,0.3437,0.24755,0.2444,0.26705,0.4007,0.4681,0.4269,0.2391,0.22015,0.2192
