"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.22363992,0.06450243,0.19020773,0.2063806,0.13769064,0.00131148,0.11724511,0.11971368,0.08268167,0.06253337,0.11076061,0.09943793,0.12648187,0.12536469,0.15307595,0.15463152,0.15217054,0.17880031,0.11226067,0.15395907,0.0574488,0.06662786,0.18599149,0.17257971,0.06405481,0.11504463,0.06988741,0.11388694,0.12585446,0.1060414,0.11968849,0.08419415,0.0827481,0.06217188
0.21061327,0.061384,0.1768543,0.1923438,0.12785669,0.0013698,0.11471317,0.11624185,0.08030826,0.05960914,0.10871991,0.09699824,0.12632849,0.12512246,0.15184844,0.14757292,0.14542334,0.17010608,0.10993415,0.15211688,0.05265991,0.06124237,0.17446485,0.16436294,0.0598721,0.10576874,0.0660853,0.103814,0.11891154,0.10322761,0.11208396,0.08071921,0.07902632,0.06109205
0.22087726,0.06322902,0.18257739,0.19446673,0.13102884,0.00135849,0.11958231,0.11796639,0.08594971,0.06120782,0.11452797,0.1033492,0.12983355,0.12504625,0.15588919,0.15564094,0.15612001,0.175007,0.10662443,0.15013768,0.05464936,0.06353233,0.1781552,0.16692013,0.06153383,0.10634437,0.06774591,0.10443666,0.12359586,0.10813906,0.11765,0.08464986,0.08314613,0.06269459
0.20491922,0.06090996,0.17279472,0.18502631,0.12400585,0.0013146,0.10973914,0.10930969,0.07854061,0.05904674,0.1040145,0.09329992,0.1208297,0.11800953,0.14665245,0.14940543,0.14812556,0.17164086,0.101659,0.14374374,0.05278045,0.0606085,0.17264476,0.15998318,0.05993632,0.10576779,0.06564887,0.10480785,0.11417653,0.09384722,0.10919628,0.077157,0.07716138,0.05785429
0.21662786,0.06076724,0.17453803,0.18476441,0.12374811,0.00133936,0.1198397,0.11779288,0.08051164,0.05896023,0.10931975,0.09925704,0.12547286,0.1220475,0.15338333,0.14752489,0.14412654,0.16902034,0.10371471,0.14778608,0.05335696,0.06154905,0.165818,0.15475693,0.05912161,0.10471052,0.06828965,0.10382739,0.11606029,0.10236117,0.1106256,0.08131007,0.08087344,0.05996848
0.21263358,0.05942025,0.17632153,0.18985074,0.12666045,0.00139697,0.1137274,0.11150255,0.08151718,0.05770538,0.10798568,0.09681579,0.12755444,0.12594249,0.15480991,0.15082415,0.14879115,0.17006358,0.10487159,0.14864889,0.05229127,0.06029756,0.16997545,0.15782877,0.05878492,0.10649911,0.06794377,0.1055246,0.11652802,0.09955689,0.10916257,0.08200752,0.07949267,0.06057094
0.20878939,0.0582366,0.17337787,0.18810947,0.12259543,0.00130673,0.11218125,0.11322732,0.07959281,0.05646736,0.10368003,0.0928073,0.12282505,0.1210173,0.14778236,0.14107068,0.13889266,0.16264283,0.10080771,0.14248129,0.05008213,0.05828218,0.16845962,0.15785242,0.05690176,0.1049116,0.06463383,0.10337907,0.11109428,0.09620181,0.10651308,0.07826207,0.07738815,0.05895252
0.20925304,0.05874966,0.17281825,0.18747946,0.12432629,0.00129426,0.11164759,0.11223252,0.07984051,0.0573932,0.10351265,0.09183671,0.12420851,0.12035994,0.1512443,0.14518686,0.14336012,0.17179034,0.10064713,0.14320046,0.05261038,0.06133591,0.1741554,0.16059879,0.05935392,0.10667824,0.06412861,0.10498251,0.11711745,0.09817721,0.11295067,0.08104974,0.08055055,0.05772739
0.21482113,0.05905562,0.17579455,0.19146542,0.1298597,0.00130599,0.11453407,0.11563717,0.07971759,0.05738372,0.10803022,0.09758794,0.12331971,0.11995571,0.14752814,0.14945465,0.14889841,0.1738777,0.10468558,0.14934809,0.05176979,0.05934178,0.17821687,0.1648334,0.0580477,0.10940564,0.06547283,0.10782499,0.12498448,0.10592625,0.12053517,0.08148407,0.0813175,0.0587756
0.21141637,0.06043948,0.17737856,0.19155092,0.12758168,0.00133149,0.11285208,0.11352609,0.08155652,0.05900478,0.10629836,0.09527476,0.12355148,0.12050848,0.15082786,0.15510671,0.15271868,0.17693653,0.10727859,0.15083921,0.05396823,0.06236488,0.17451358,0.16209703,0.06001718,0.10933997,0.06678707,0.10913781,0.11890825,0.1006815,0.11184933,0.07885993,0.07882241,0.05840054
0.20484718,0.05801724,0.16992753,0.18405555,0.12026022,0.00140574,0.10937553,0.11049981,0.07592951,0.05645744,0.09973214,0.08927025,0.12291006,0.1211131,0.15102818,0.14055692,0.13699184,0.16675111,0.0982485,0.14016067,0.05059189,0.05928017,0.16741704,0.15534881,0.05721037,0.10450669,0.06246365,0.10433938,0.11202129,0.09431965,0.10643363,0.07656492,0.07627714,0.05742705
0.21068086,0.05904164,0.17233386,0.18725323,0.12637998,0.00132893,0.11381118,0.11419649,0.0810422,0.05753223,0.10817907,0.09758189,0.12584945,0.12375686,0.15230397,0.15158876,0.15065255,0.17387688,0.10875725,0.15295063,0.05264294,0.06074083,0.17250954,0.16175196,0.05801585,0.10568619,0.06501544,0.10561274,0.11660816,0.09924941,0.10988386,0.08009084,0.07969688,0.0603454
0.2097977,0.05832275,0.17291209,0.18669699,0.12623025,0.00136754,0.11325127,0.11337734,0.07827533,0.05671706,0.10651563,0.09609871,0.12674631,0.12230982,0.15096527,0.14440919,0.1428352,0.16894547,0.10475067,0.14712878,0.05125941,0.05976042,0.17037806,0.15614175,0.05686123,0.10748937,0.06769583,0.10656131,0.11706121,0.1004438,0.11067382,0.07951755,0.07846135,0.05994579
0.21286896,0.05878911,0.17637785,0.19168186,0.12690169,0.00132507,0.11697185,0.11750269,0.08166402,0.05754602,0.10809834,0.09690761,0.12414107,0.12161946,0.1493497,0.14851908,0.14630486,0.16843298,0.10410053,0.14874,0.05189519,0.05963906,0.17431904,0.16405282,0.05728838,0.10728996,0.06633764,0.10587683,0.11491312,0.10040176,0.1095599,0.08173953,0.08026928,0.0608612
0.21160363,0.06266364,0.18120726,0.19591665,0.13348182,0.00139068,0.11638122,0.11568272,0.08027207,0.06072782,0.10471917,0.09394665,0.12573841,0.12248006,0.15259583,0.14920466,0.14900527,0.17502638,0.10061451,0.14614348,0.05537249,0.06474713,0.18284781,0.17029324,0.06212179,0.11284382,0.06880881,0.1111159,0.12483085,0.10156586,0.11873371,0.07834011,0.07825598,0.0565999
0.21330623,0.05821371,0.17673896,0.19131065,0.12821994,0.00129679,0.11634099,0.11585041,0.08094096,0.05662406,0.10670166,0.09625223,0.12204939,0.11844144,0.14643275,0.15078726,0.14889222,0.17111625,0.10123958,0.14317697,0.05206854,0.06067699,0.17527887,0.1647814,0.05799562,0.10678744,0.06754957,0.10543191,0.11990096,0.10174851,0.11339861,0.08102946,0.0803197,0.05808503
0.19864626,0.05817663,0.16726513,0.1856943,0.12064734,0.00121479,0.10588893,0.10469796,0.07673967,0.05673339,0.10200621,0.09315256,0.12009405,0.11657178,0.14594539,0.14401031,0.14448756,0.1715355,0.10399387,0.14510029,0.05165974,0.05977483,0.16825586,0.15592113,0.05639825,0.1069286,0.06520805,0.10505841,0.11263742,0.09406663,0.10638138,0.0757147,0.07512043,0.05877571
0.21373961,0.06081105,0.18160421,0.19667842,0.13295686,0.00133186,0.11284815,0.11281813,0.08285536,0.05921805,0.11021952,0.10006642,0.12905092,0.12553701,0.15481272,0.15470384,0.15541223,0.17829954,0.10688112,0.15037003,0.05477409,0.06349835,0.18129994,0.16852389,0.06088393,0.11065806,0.06840218,0.10967505,0.12486943,0.10484768,0.11866251,0.08250258,0.08117299,0.06008896
0.21355424,0.06004709,0.1768693,0.19164597,0.12825853,0.00133996,0.11395374,0.11249793,0.08235926,0.05843901,0.10987502,0.0986985,0.12766076,0.12441206,0.15203479,0.15238982,0.15274857,0.173165,0.10772874,0.14665729,0.05165369,0.05941196,0.1665106,0.15513228,0.05731027,0.10576366,0.06705857,0.10275281,0.12077323,0.10064052,0.11502608,0.08171606,0.07964843,0.06094366
0.21060993,0.05985594,0.17756881,0.19402106,0.12566119,0.00131345,0.11218412,0.11128749,0.07928984,0.05810761,0.10475187,0.09456612,0.12095323,0.11677543,0.14990382,0.14773921,0.14546246,0.17265482,0.10568207,0.1475638,0.05171915,0.05942601,0.17518293,0.16001235,0.05744365,0.10952612,0.06665229,0.10986969,0.11590677,0.0990348,0.10776155,0.07817662,0.07922555,0.05870833
0.20696707,0.05994787,0.16810918,0.18253474,0.11797236,0.00132967,0.11060452,0.10873771,0.07941868,0.05826623,0.10525872,0.09459678,0.12074524,0.11786933,0.14646773,0.14468408,0.14412952,0.16785246,0.10108982,0.14230698,0.0515809,0.05985837,0.16392598,0.1531845,0.05795224,0.10312212,0.06583751,0.10071248,0.11186907,0.09583403,0.10712683,0.07680055,0.07695153,0.05621799
0.20774033,0.05968468,0.1737499,0.19040326,0.12571365,0.00126663,0.10771678,0.10934549,0.07893668,0.05828574,0.10585284,0.09468404,0.12557216,0.12098725,0.14940454,0.14667626,0.14822799,0.17126544,0.10334081,0.14463786,0.05244075,0.06069566,0.17503051,0.16346719,0.05847386,0.10840678,0.06378935,0.10735898,0.11376603,0.09911519,0.1109901,0.07899431,0.07866641,0.05883964
0.21238623,0.06023815,0.17651542,0.19372068,0.12650804,0.00133204,0.11326522,0.11410758,0.08042334,0.05830785,0.11013664,0.09873969,0.12504962,0.1215476,0.15127854,0.14727883,0.14603526,0.16752412,0.10508698,0.14720533,0.05175997,0.06033538,0.1727766,0.15906129,0.05824717,0.10946664,0.06708584,0.10797913,0.11679309,0.09952546,0.11152396,0.08202251,0.08059086,0.06104451
0.21140741,0.0591756,0.17628591,0.18957841,0.12690327,0.00134038,0.11551777,0.11684896,0.08236338,0.05758323,0.1107225,0.09950431,0.12922113,0.12564869,0.15476054,0.15270838,0.15083886,0.1732203,0.104522,0.14960966,0.05020567,0.05824727,0.17215295,0.15994644,0.05670817,0.10400313,0.06612335,0.10300277,0.11678131,0.10326936,0.10932379,0.0814472,0.0796339,0.05961971
0.21197452,0.06346649,0.17761267,0.19314318,0.12827705,0.00128041,0.11591586,0.11593475,0.08488249,0.06156344,0.10819643,0.0982413,0.12080125,0.11878758,0.1487229,0.152311,0.15140036,0.17437455,0.1033982,0.14484226,0.05339621,0.06192603,0.17972974,0.16750639,0.06160128,0.10784979,0.06671607,0.10680948,0.12228098,0.10368391,0.11562991,0.08237524,0.08180692,0.06104394
0.21776201,0.06067147,0.17972519,0.19302163,0.12649781,0.00131442,0.11707032,0.11837811,0.08286916,0.0589943,0.10674939,0.09677894,0.12657543,0.12386102,0.15135888,0.15011555,0.14851587,0.17171235,0.10617024,0.14916708,0.05368809,0.06183675,0.1769125,0.16313454,0.05894746,0.10923326,0.06869849,0.10799773,0.11710167,0.10270558,0.11104639,0.08218488,0.08083136,0.05952179
0.21289252,0.060387,0.17184601,0.18759206,0.12401716,0.0013004,0.11656559,0.11423218,0.0803669,0.05860536,0.10677727,0.09681773,0.12522027,0.12219505,0.15243286,0.14942269,0.14849021,0.17436725,0.10173096,0.146379,0.0537506,0.06229181,0.17016402,0.15981243,0.05953435,0.10660183,0.06551494,0.10484917,0.11614639,0.09948969,0.11072324,0.08117464,0.07986583,0.06172362
0.2150975,0.05608971,0.18303807,0.19684924,0.13137793,0.00140272,0.11668074,0.11622208,0.08085657,0.05442307,0.10723773,0.09775844,0.12582378,0.12440517,0.1529968,0.14968132,0.14744479,0.17123636,0.10332298,0.14448984,0.04953951,0.0573908,0.1797101,0.16635473,0.05652115,0.10942431,0.06621126,0.10925844,0.1232771,0.10363627,0.11613675,0.08286763,0.08019239,0.05957821
0.21841656,0.06023428,0.1819445,0.19763353,0.13062585,0.00126629,0.11936762,0.11878281,0.08317708,0.05856418,0.10966747,0.0986733,0.12560285,0.1224788,0.15031736,0.15050754,0.14916494,0.17351688,0.10506,0.14725999,0.05419573,0.06295614,0.17653878,0.16752516,0.0592565,0.10845539,0.06678687,0.10808001,0.12133809,0.10600486,0.11670411,0.08067664,0.07956922,0.060032
0.21455822,0.06146187,0.17608897,0.19256491,0.12722221,0.00130298,0.11482919,0.11443349,0.08348639,0.05967018,0.11020501,0.10003177,0.13038882,0.12830531,0.15871828,0.15101104,0.14940708,0.17619869,0.1095277,0.15221713,0.05242431,0.06060151,0.17215626,0.15981861,0.05949375,0.10685159,0.06662197,0.10585502,0.12143179,0.10469588,0.1168919,0.08272911,0.08291254,0.06248052
0.21658447,0.06147182,0.17444873,0.18638599,0.12414105,0.00131622,0.11841824,0.11923314,0.08178596,0.05959409,0.10901215,0.09833814,0.13048514,0.12658179,0.15588932,0.14653094,0.1447768,0.16681704,0.1090003,0.15135653,0.05314024,0.06078095,0.16563001,0.15310003,0.0591583,0.10506069,0.06775689,0.10401268,0.11458291,0.09969263,0.10909095,0.08356527,0.08210931,0.06416883
0.20726688,0.06057293,0.17461989,0.18961827,0.1256952,0.0013525,0.11173854,0.11324658,0.07899694,0.05870591,0.10564326,0.09577031,0.11997107,0.11823684,0.14723293,0.15338308,0.15065515,0.17281243,0.10136826,0.14577644,0.05210092,0.05998928,0.16866059,0.15933824,0.05871133,0.10486988,0.06389843,0.1052248,0.11863606,0.1002468,0.11231376,0.0768585,0.07683604,0.05709929
0.21697443,0.0596135,0.18117028,0.19486003,0.12905939,0.00139834,0.1114965,0.11279418,0.0814497,0.05793474,0.10930109,0.09879064,0.12679484,0.12366809,0.15287298,0.15070721,0.14935361,0.17374919,0.10542742,0.14552923,0.0526482,0.06143122,0.17606027,0.16443368,0.05807066,0.10968277,0.06707355,0.10892616,0.11974273,0.1030205,0.11492465,0.08192664,0.08121581,0.06038501
0.20794964,0.05698822,0.17291089,0.18542574,0.12174457,0.00135135,0.11404801,0.11255463,0.07959733,0.05566417,0.1072135,0.09670731,0.12664744,0.12213649,0.15125047,0.14870884,0.14723501,0.1691471,0.10307287,0.14449127,0.05137643,0.05898826,0.16543384,0.15381564,0.05566732,0.10419194,0.06633912,0.10169872,0.11380266,0.09885446,0.10729604,0.08048934,0.078137,0.05783195
0.20538629,0.05888547,0.16993867,0.18290906,0.11786724,0.00139172,0.11014838,0.11100938,0.07634606,0.05708093,0.10342771,0.09353692,0.12779434,0.12298318,0.15132371,0.14348667,0.14170395,0.16691676,0.0997135,0.14192569,0.05178056,0.05986831,0.1635622,0.15069558,0.05735834,0.10444105,0.06504125,0.10152735,0.10896763,0.09457258,0.10405447,0.07837083,0.07662449,0.05694695
0.21369061,0.06016906,0.1755869,0.19218064,0.12556702,0.00124758,0.11115013,0.11101397,0.08050113,0.05849441,0.10910905,0.0984878,0.1248568,0.11993828,0.15077955,0.15220205,0.1519423,0.17173927,0.10439445,0.14636899,0.05309077,0.06063031,0.16728035,0.15631903,0.05737675,0.10517822,0.0648924,0.10353802,0.11616565,0.10207888,0.11135305,0.08092256,0.08027612,0.06031523
0.2128321,0.05791392,0.180873,0.19251021,0.13071262,0.00133542,0.11477941,0.11468498,0.07792115,0.05638734,0.10535247,0.09395639,0.12509297,0.12176557,0.15172259,0.14953871,0.14831941,0.17270993,0.10396426,0.14848291,0.05252474,0.05978095,0.1738475,0.16130592,0.05614961,0.108672,0.06667866,0.10784556,0.11712964,0.10326458,0.11191501,0.07786339,0.07724889,0.05732725
0.21115628,0.05825303,0.17607788,0.19028723,0.12976945,0.00131215,0.11492793,0.11474215,0.08177344,0.05647477,0.104915,0.09423606,0.12250807,0.12017914,0.14980732,0.14392849,0.14412051,0.16690675,0.10174905,0.14400854,0.05289145,0.06080849,0.17701429,0.16569792,0.05762493,0.10718544,0.06735696,0.10594583,0.12062415,0.10286639,0.11643308,0.08118846,0.08085088,0.05748755
0.2134812,0.0623975,0.18137162,0.19435812,0.13069898,0.00136454,0.11860382,0.1175334,0.08207776,0.06038481,0.109415,0.09946328,0.12573719,0.12412188,0.15094965,0.14829256,0.14706204,0.17358694,0.10457218,0.14975344,0.05351903,0.06187755,0.17925206,0.16707151,0.06084316,0.11071543,0.06952815,0.10850925,0.1220517,0.10581859,0.11602826,0.08259439,0.08030174,0.06089157
0.21084911,0.06195066,0.17466919,0.18920441,0.12689663,0.00130168,0.11203005,0.10929547,0.08085299,0.06019873,0.11065456,0.09968485,0.12546125,0.12377893,0.15182059,0.15247127,0.1516663,0.17378595,0.10488803,0.14641547,0.05352846,0.06169175,0.17246649,0.16116406,0.0595952,0.1089924,0.06742529,0.10665362,0.11975328,0.097528,0.11342818,0.08110626,0.07990595,0.06103574
0.21296542,0.05789921,0.17793926,0.19292741,0.12672298,0.00135981,0.11239278,0.11239118,0.08102012,0.056287,0.10841077,0.09790051,0.12774212,0.12322577,0.15526051,0.14917101,0.1468473,0.17128157,0.1001201,0.14436569,0.05270182,0.06112973,0.17624418,0.16336542,0.0584398,0.11056387,0.06834463,0.10939234,0.12252547,0.10226162,0.1165765,0.08156622,0.07935942,0.05846231
0.21785159,0.0633301,0.18138201,0.19776042,0.13091664,0.00136381,0.11774534,0.11694527,0.08322864,0.06133527,0.11034892,0.09949693,0.13077846,0.12732087,0.15561899,0.15145508,0.15059496,0.17311426,0.10364678,0.14515479,0.05258997,0.06130409,0.18136777,0.17007105,0.06126621,0.11228641,0.06903502,0.11037203,0.12164242,0.10421175,0.115385,0.08452999,0.08323212,0.06099297
0.21270519,0.06271032,0.17330503,0.1871826,0.12482338,0.00137899,0.11643798,0.11656206,0.08250899,0.06063032,0.10740361,0.0979091,0.12727713,0.12392849,0.15446897,0.14851073,0.14772596,0.16980399,0.1040889,0.14679089,0.05452325,0.0630304,0.17237545,0.16114502,0.06128029,0.10547917,0.06710953,0.10416108,0.11838604,0.09970213,0.11303096,0.08266539,0.08235719,0.05978826
0.20803678,0.05937439,0.1748423,0.19052831,0.12455369,0.00142623,0.11147,0.11112812,0.07798672,0.05769988,0.10179364,0.09152714,0.12369215,0.11965783,0.14901749,0.14260576,0.14117384,0.16898811,0.10096888,0.14592891,0.05160765,0.06001008,0.17480701,0.1621839,0.05706199,0.10666769,0.06423624,0.10517801,0.11521347,0.09696151,0.11094903,0.07652923,0.07581149,0.05837057
0.21139329,0.05994091,0.17263886,0.18786229,0.12287625,0.00135065,0.11586347,0.1162519,0.08202737,0.05831838,0.10896849,0.09839204,0.12656631,0.12476206,0.15128835,0.14674376,0.14505617,0.16538069,0.10569989,0.14508239,0.05288875,0.06110336,0.16594402,0.15443648,0.05912245,0.10610459,0.06803474,0.10454712,0.11349017,0.09821647,0.10804864,0.08325645,0.08155076,0.06185082
0.2164957,0.0606722,0.18043285,0.19420822,0.13070857,0.00137131,0.11574165,0.11672317,0.08353291,0.05871106,0.11073932,0.10130628,0.13250988,0.12863527,0.15769758,0.15416012,0.15388924,0.17577507,0.10296916,0.14378247,0.05311965,0.06141828,0.17642454,0.16415814,0.05918247,0.10927211,0.06726678,0.10776158,0.12308367,0.10408563,0.11637801,0.08337724,0.08154706,0.06027314
