"sys1","sys2","sys3","sys4","sys5","sys6","sys7","sys8","sys9","sys10","sys11","sys12","sys13","sys14","sys15","sys16","sys17","sys18","sys19","sys20","sys21","sys22","sys23","sys24","sys25","sys26","sys27","sys28","sys29","sys30","sys31","sys32","sys33","sys34"
0.18018898,0.12100673,0.11189816,0.13179323,0.08422838,0.00844795,0.1226708,0.12791312,0.09510657,0.12187546,0.09632646,0.09715796,0.12692123,0.10620386,0.1412677,0.13114704,0.11734683,0.14971482,0.1375059,0.17167264,0.09695137,0.12801162,0.16096975,0.14869927,0.11794281,0.14399956,0.12060244,0.15189763,0.11774892,0.10281611,0.11585673,0.11522316,0.10385769,0.09850971
0.18013752,0.12339784,0.11392325,0.13520262,0.08787712,0.00823257,0.13000227,0.13249656,0.09928582,0.12382985,0.09377347,0.09638988,0.12769341,0.10569272,0.14578109,0.13462209,0.12294364,0.15736682,0.1459742,0.1744683,0.09782851,0.13089318,0.16199409,0.14962053,0.12221917,0.15061072,0.12496523,0.1567806,0.12046439,0.10680496,0.11855505,0.11777046,0.10929228,0.10619544
0.18927039,0.12334705,0.11757635,0.13686823,0.08955106,0.00846402,0.12500684,0.12980169,0.09840857,0.12363989,0.09926305,0.10157504,0.12845242,0.10787556,0.15253393,0.13303813,0.11936748,0.15448139,0.14730839,0.18374572,0.10113698,0.13391223,0.16810641,0.15122745,0.11997922,0.15047136,0.12714247,0.16097743,0.12028317,0.10407015,0.1177858,0.1183374,0.10816656,0.10440747
0.18368458,0.12336506,0.11519311,0.13418991,0.08616544,0.00835688,0.12326971,0.12665621,0.09921135,0.12423581,0.09476354,0.09700695,0.13469333,0.10931348,0.14901493,0.13574598,0.12054622,0.15431524,0.14578382,0.17843722,0.09939317,0.13216075,0.16772255,0.15182416,0.12100896,0.15477079,0.12856098,0.16454586,0.11805925,0.10627578,0.11535447,0.11761959,0.10813548,0.10464229
0.18252383,0.12201343,0.11251433,0.13206955,0.08567233,0.008347,0.12675621,0.13150949,0.099561,0.12284913,0.09439752,0.09460532,0.12557742,0.10947381,0.15339704,0.13371064,0.12017178,0.15198665,0.14401414,0.17321332,0.09626783,0.12635612,0.1636801,0.14948033,0.11974452,0.14427655,0.12066509,0.15566219,0.12310068,0.10647853,0.12038734,0.1157275,0.10547781,0.10329815
0.18540449,0.11996485,0.1106545,0.12790253,0.08294141,0.00823431,0.1275466,0.13135123,0.09977799,0.12071088,0.09595602,0.0978792,0.1258781,0.1058911,0.1476197,0.13312241,0.11807057,0.15560368,0.14752974,0.17220408,0.09878911,0.13380719,0.16023577,0.14777721,0.12172325,0.14566026,0.12235167,0.1534572,0.11599453,0.10258066,0.11245531,0.11608187,0.10683125,0.10539281
0.18214709,0.12151918,0.10819645,0.12853754,0.08258879,0.00799851,0.12374879,0.12894209,0.09318623,0.12223324,0.09258725,0.09364687,0.12352954,0.10383496,0.14645457,0.13171209,0.11556655,0.15058797,0.14000543,0.1793768,0.09836916,0.13067543,0.16094933,0.14951852,0.12081022,0.14414958,0.12067693,0.15306661,0.11863934,0.10113372,0.11424034,0.11159669,0.10146558,0.10687192
0.18774626,0.12151346,0.11511153,0.1332669,0.08784195,0.0088002,0.13060375,0.13338876,0.10081144,0.12192907,0.0955998,0.09826575,0.12836958,0.11087338,0.15166789,0.13499788,0.12050066,0.16019669,0.14427279,0.17358707,0.09622384,0.12832508,0.16465219,0.15133406,0.12083176,0.14733414,0.12335332,0.15890792,0.12392673,0.10934341,0.12158706,0.12077142,0.11062212,0.10449076
0.18633948,0.1203993,0.11652976,0.13585848,0.08679558,0.00796456,0.13284542,0.13708809,0.09989049,0.12122574,0.09533362,0.0971824,0.12336715,0.10665864,0.14395901,0.13763123,0.12230274,0.15763585,0.14454398,0.16884,0.10031551,0.13282539,0.1641826,0.15061708,0.11983748,0.14396547,0.121369,0.15548749,0.12652365,0.10807928,0.12452224,0.1179102,0.10725415,0.10193437
0.19307445,0.12548489,0.11263318,0.13204135,0.08413038,0.00816471,0.13355494,0.1369998,0.10260798,0.12634789,0.09790787,0.10333434,0.13490779,0.1151661,0.1561028,0.13630376,0.12097391,0.1583624,0.15087454,0.17674435,0.10157111,0.1318443,0.16235698,0.15300305,0.12480896,0.15329688,0.12739115,0.16262102,0.12774829,0.10955767,0.1242331,0.11995641,0.10941387,0.11168711
